F,0.58,0.46,0.15,0.9955,?,0.212,?,19
?,0.63,0.48,0.145,1.0115,0.4235,0.237,?,12
F,?,0.465,0.14,0.908,?,0.1615,0.315,13
M,?,?,0.13,0.92,?,0.2385,0.29,11
F,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15
M,0.54,?,?,0.8075,0.3485,?,?,11
F,0.57,0.455,?,1.0595,0.44,?,?,14
M,?,0.455,0.145,?,0.475,0.19,0.285,14
M,0.58,0.46,0.13,?,0.357,0.181,0.29,13
F,0.655,?,0.155,?,0.5345,0.2855,?,11
?,0.655,0.53,0.175,1.2635,0.486,0.2635,?,15
M,0.625,?,0.195,1.369,0.5875,?,?,17
F,0.625,0.5,0.15,0.953,0.3445,0.2235,?,15
F,0.64,0.52,?,?,0.4245,0.2595,?,12
?,0.605,0.485,0.165,1.0105,?,0.209,?,19
F,0.615,0.525,0.155,1.0385,?,0.2315,?,11
?,0.555,0.45,0.175,0.874,?,0.202,0.305,10
F,?,?,?,?,?,0.1635,?,12
F,0.62,?,?,1.1835,0.378,0.27,0.395,23
?,0.62,0.47,?,?,0.378,0.2145,0.36,15
F,0.6,0.505,?,1.129,?,?,?,13
F,?,?,0.19,?,0.4385,0.2305,?,17
M,0.6,0.47,0.175,1.105,?,0.247,0.315,15
?,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12
?,0.585,?,?,1.055,0.3815,?,?,15
M,0.56,0.435,0.18,?,?,0.204,0.25,11
I,0.56,0.445,?,0.8735,0.3005,0.209,0.275,16
I,0.68,?,0.185,1.1095,?,?,0.34,10
?,0.455,0.35,0.14,0.5185,0.221,?,0.135,10
?,?,0.38,0.145,?,0.249,0.181,0.21,10
?,0.31,0.22,?,0.146,0.061,0.0365,?,6
F,0.275,0.195,?,0.08,0.031,0.0215,0.025,5
M,?,0.195,0.08,0.1,?,0.0195,0.03,6
?,0.4,0.29,?,0.2795,?,0.0575,0.075,9
M,0.28,0.2,0.08,0.0915,0.033,0.0215,?,5
M,0.325,0.23,?,0.147,0.06,0.034,0.045,4
F,0.345,?,0.09,0.203,0.078,0.059,0.055,6
M,0.21,0.15,?,0.0385,0.0155,?,0.01,3
F,0.36,0.27,0.09,0.1885,0.0845,?,0.055,5
I,?,?,?,?,0.0935,0.0445,0.07,9
M,0.2,0.14,?,0.035,?,?,0.01,5
?,0.235,0.16,0.06,?,0.0265,0.0095,?,4
M,0.175,?,0.04,0.024,?,0.006,0.005,4
M,0.155,0.11,0.04,0.0155,0.0065,?,0.005,3
F,?,0.445,?,0.733,?,0.159,0.235,14
F,?,0.45,0.16,0.9715,0.3965,0.255,0.26,12
?,0.385,?,0.095,0.24,0.0885,0.059,0.085,9
I,0.53,?,?,0.752,?,0.156,?,20
F,0.46,0.355,?,0.458,0.192,0.1055,0.13,13
I,?,0.37,0.12,0.4705,0.1845,0.1055,0.155,12
F,0.435,?,0.11,0.38,0.1695,0.086,?,9
I,0.47,?,?,0.4985,0.2095,0.1225,0.145,10
I,?,0.38,?,0.454,0.1895,0.08,0.155,11
I,?,?,0.14,0.5775,?,0.145,0.179,11
M,0.29,0.23,?,0.1165,0.043,0.0255,?,7
M,?,0.205,0.07,?,0.0335,0.02,0.0325,5
F,0.375,0.29,?,0.2705,0.093,0.066,0.0885,10
F,?,0.375,?,0.604,0.242,?,0.179,15
F,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11
?,0.42,0.325,?,0.2885,0.1,?,0.1135,15
M,0.445,0.35,0.115,?,?,0.0695,0.117,8
F,?,?,0.105,0.257,?,0.051,0.085,10
M,?,0.245,?,?,0.0585,0.038,?,11
M,?,0.195,0.065,0.08,?,0.018,?,8
M,0.205,?,0.045,0.0425,?,0.0055,0.0155,7
F,?,?,?,0.795,0.3605,?,?,12
I,0.555,0.425,0.18,?,0.3695,?,0.255,11
I,0.65,?,?,?,0.495,?,?,17
I,0.615,0.49,0.155,0.9885,?,0.195,?,13
I,0.56,0.44,0.165,0.8,?,?,0.25,12
?,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13
I,0.485,0.39,0.125,0.591,0.287,?,0.12,9
I,0.5,0.385,0.15,0.6265,?,0.1665,0.16,10
?,0.525,0.405,0.15,0.795,0.3075,?,?,14
F,?,?,0.165,1.1905,?,0.298,?,12
F,?,0.53,0.17,1.326,0.519,0.2625,?,13
?,0.52,0.4,0.145,0.66,0.267,?,0.22,13
F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
I,0.515,0.4,0.12,0.659,?,0.179,0.17,13
?,?,0.35,?,?,0.1715,0.092,0.155,11
F,?,0.415,0.15,0.7335,0.2795,0.163,0.2185,11
F,?,0.355,0.13,0.5465,0.2005,0.126,0.185,14
M,0.35,?,0.065,0.179,?,?,0.06,10
I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12
I,0.435,0.33,0.125,0.406,?,0.1055,0.096,12
M,?,?,0.08,0.1085,0.041,0.0265,0.0345,7
F,0.41,0.32,?,?,?,0.1005,?,11
I,0.45,0.35,0.14,0.474,?,0.109,0.1275,16
I,0.45,0.345,0.135,0.443,0.1975,?,0.1175,14
?,?,0.455,0.155,1.066,0.382,0.2275,0.415,20
F,0.57,0.44,0.14,?,0.3785,0.201,0.305,17
I,0.61,0.475,0.15,0.9665,?,0.2,?,10
F,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11
?,0.56,?,0.14,?,?,0.1975,?,10
F,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10
I,0.58,0.445,?,0.8865,0.383,?,0.255,11
F,0.63,?,?,1.3675,0.5015,?,?,17
F,?,?,0.175,?,0.5565,0.247,0.365,11
I,0.55,?,0.15,0.806,0.376,?,0.245,14
F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
I,0.46,0.355,0.14,0.4935,0.216,?,0.115,13
?,0.41,0.305,?,?,0.1735,?,0.11,11
I,0.495,0.39,0.125,?,0.284,0.162,0.2,11
I,0.52,0.425,?,0.6805,0.28,0.174,0.195,10
?,0.55,?,0.145,0.8285,?,0.1905,0.25,13
?,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14
?,0.405,?,0.12,?,?,0.058,?,13
I,0.51,?,0.15,0.745,0.2865,?,0.235,13
F,0.37,0.29,0.115,0.25,?,0.057,0.075,9
I,0.525,?,0.175,?,0.3585,?,0.205,18
F,?,?,0.18,1.514,0.526,?,0.42,19
M,0.535,?,0.15,0.6995,?,0.153,0.24,12
I,?,0.455,0.18,0.8525,0.3015,?,0.3,13
F,0.55,0.43,?,?,0.2565,0.186,0.225,9
I,?,0.47,?,?,0.3385,0.201,0.32,13
?,0.605,0.495,0.145,?,0.369,0.2255,0.36,12
?,0.56,?,0.195,0.981,0.305,0.2245,0.335,16
I,0.535,0.42,0.145,0.926,?,?,0.25,17
F,0.385,?,0.11,?,?,?,0.0835,10
F,0.39,0.3,0.1,0.265,0.1075,?,0.0865,13
I,0.47,0.345,0.115,0.4885,0.2005,?,0.166,11
I,?,0.39,0.14,?,0.2,?,0.2235,12
I,0.425,0.345,?,0.425,0.16,0.0795,?,13
M,0.345,?,0.09,0.195,0.078,0.0455,0.059,9
?,0.485,0.37,?,?,0.181,?,0.136,10
M,0.37,0.285,?,0.228,?,0.0675,0.081,10
M,?,0.265,0.09,?,?,0.042,0.068,12
F,?,?,0.17,0.4085,?,0.0825,0.1515,12
M,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4
M,0.325,0.24,0.075,0.155,0.0475,0.0355,?,9
I,?,?,0.125,?,0.185,0.0705,0.169,18
I,0.45,?,0.145,0.525,0.2085,?,0.1655,15
M,?,?,0.135,?,0.128,?,?,13
?,0.47,?,?,?,0.1525,0.095,?,12
M,0.32,0.24,0.085,?,?,0.047,0.049,7
?,0.31,0.225,0.075,0.1295,?,?,0.044,9
M,0.235,0.17,?,0.0515,?,0.0105,0.0195,7
?,0.345,0.255,0.08,?,0.06,0.0425,0.054,10
I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
?,0.5,0.385,0.115,0.6785,?,0.138,?,12
F,0.5,?,0.105,0.498,0.1795,0.1095,0.17,17
I,?,0.36,0.105,?,?,?,0.14,15
F,?,0.405,?,?,?,0.1125,0.225,12
F,0.425,?,?,?,?,0.061,0.125,10
F,?,0.305,0.095,0.2815,?,0.0525,?,8
I,?,0.415,0.145,0.944,0.3845,0.185,0.265,21
M,?,0.265,0.085,0.1835,0.077,0.046,0.065,10
I,?,0.365,0.115,0.49,?,0.1235,0.1335,9
F,?,0.34,?,0.391,0.1555,?,0.1405,7
?,0.46,?,?,?,0.1895,0.0945,0.158,10
?,0.47,0.36,0.13,0.5225,0.198,0.1065,?,9
M,0.36,0.295,0.1,?,?,0.0525,0.075,9
M,?,0.265,0.09,?,0.05,?,0.063,8
?,0.38,?,0.1,?,0.1055,0.054,0.08,7
M,0.355,?,0.085,0.1905,?,0.0485,?,6
I,0.44,?,0.12,0.487,?,?,0.16,14
F,0.51,0.4,?,?,0.219,?,0.195,13
M,0.325,?,0.085,0.173,0.0795,?,0.05,7
I,0.62,0.485,0.18,1.1785,?,0.2655,0.39,13
F,?,?,?,?,?,0.156,0.315,19
?,0.33,0.255,?,0.1875,0.0735,0.045,?,7
M,?,0.34,0.13,0.3715,0.1605,?,0.105,9
?,?,0.33,0.12,?,0.12,0.084,?,11
M,0.33,0.215,0.075,0.1145,0.045,?,0.035,6
M,0.48,0.375,0.145,0.777,0.216,?,?,9
I,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11
F,?,0.36,0.125,0.447,?,?,0.14,9
M,0.255,0.18,0.065,?,?,?,0.025,5
?,0.335,0.245,?,0.1665,0.0595,?,?,6
I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
?,0.31,0.225,?,?,?,?,0.05,7
F,?,0.28,0.11,0.2305,0.0945,0.0465,?,10
M,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7
F,0.555,0.435,0.165,0.97,?,0.2315,?,17
F,?,0.515,0.17,1.14,0.4305,0.2245,0.42,16
I,?,0.49,0.195,1.3165,?,0.254,0.41,18
F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
?,0.65,0.525,0.18,1.626,0.597,0.3445,?,18
I,0.535,0.45,0.17,0.781,0.3055,0.1555,?,11
?,0.415,?,0.13,0.3675,0.146,0.0885,?,10
F,0.38,0.305,?,0.281,?,0.0615,?,12
?,0.45,0.355,0.12,?,?,0.0665,0.16,19
F,0.395,0.295,0.095,0.2245,0.078,0.054,?,10
M,?,?,0.12,0.4835,0.1815,0.144,0.16,11
F,0.485,0.38,0.15,?,0.2155,0.14,0.18,15
M,?,0.425,0.155,0.9175,0.2775,0.243,0.335,13
?,0.45,?,?,0.5425,?,?,?,13
M,?,0.385,0.145,?,0.235,?,0.215,14
F,0.5,0.38,0.155,0.655,?,?,0.205,17
F,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,19
?,0.49,0.39,0.15,?,0.225,?,0.17,21
F,0.49,0.385,?,?,0.241,0.14,0.24,23
F,0.52,?,?,0.64,0.158,0.11,0.245,22
M,0.54,0.415,0.145,0.74,?,?,0.245,12
F,?,?,0.115,0.5945,?,0.148,?,11
?,?,0.38,0.165,0.8165,0.25,?,0.265,23
?,?,0.275,0.1,?,0.093,0.026,0.08,8
I,0.37,0.275,0.1,0.2295,0.0885,0.0465,?,7
M,?,0.37,0.14,0.5725,?,0.1415,0.175,10
F,0.435,?,0.115,0.3915,0.154,?,0.12,7
M,0.535,0.405,0.185,0.8345,?,0.1725,0.29,16
M,0.51,0.4,?,0.6515,0.2455,0.1665,0.185,10
M,0.565,?,0.185,0.909,0.344,0.2325,0.255,15
F,?,0.4,0.15,0.8045,0.3345,0.2125,?,13
?,?,?,0.125,0.927,?,0.1425,0.345,16
M,0.525,0.4,?,0.7305,0.279,?,0.195,11
M,0.59,0.44,0.15,0.9555,0.366,?,0.295,11
?,0.5,?,0.15,0.636,?,0.145,0.19,10
I,0.255,0.19,0.075,0.0865,0.0345,?,0.025,5
?,0.43,?,?,?,0.1475,0.1065,0.11,11
M,0.38,?,0.12,0.283,0.1175,0.0655,0.085,9
?,0.165,?,0.02,0.019,0.0065,?,0.005,4
I,?,0.23,0.09,?,0.043,0.04,0.04,7
I,?,0.105,0.05,0.0175,0.005,?,0.005,4
M,0.28,0.205,0.1,0.1165,?,0.0285,0.03,5
F,0.43,?,0.12,?,0.155,0.1145,0.14,13
?,0.395,0.315,0.105,0.3515,?,0.091,0.1195,16
?,?,?,0.105,0.2905,0.1215,?,0.0875,12
?,0.48,?,0.135,?,0.1895,0.142,?,14
F,0.445,0.33,?,0.4525,?,0.103,?,9
?,?,0.295,0.115,?,0.1205,?,0.1105,12
M,0.4,?,0.125,0.417,0.191,0.09,0.1175,9
M,0.415,?,?,?,0.1535,?,0.144,10
?,?,0.25,0.09,0.203,0.0615,0.037,?,11
F,?,0.26,0.09,?,0.0775,0.0435,0.0765,10
M,?,0.295,0.13,0.2765,?,?,0.1005,10
?,0.295,?,?,0.1105,0.0405,0.0245,0.032,7
?,0.325,?,0.08,0.176,0.0595,0.0355,0.063,7
M,?,0.3,0.1,0.2465,0.104,?,0.083,11
?,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,7
?,0.355,?,?,0.201,0.069,0.053,0.0695,8
M,0.35,?,?,0.1915,?,0.0385,?,9
I,0.275,0.2,?,0.1035,0.0475,0.0205,0.03,7
I,?,0.205,0.07,0.0975,0.036,0.019,0.035,8
I,?,?,0.06,0.0765,?,0.0115,0.0245,6
I,?,0.125,0.035,0.0265,0.0095,0.0055,?,4
I,0.15,?,0.025,0.015,0.0045,?,0.005,2
?,0.16,0.11,0.025,?,0.0065,0.0055,0.005,3
?,?,0.455,0.16,?,0.3925,0.228,0.293,13
M,0.555,?,0.15,1.092,?,0.212,0.4405,15
?,0.525,?,?,0.99,0.3865,0.243,0.295,15
?,?,?,0.08,0.488,0.191,0.125,0.155,11
F,?,0.36,0.11,0.5005,0.161,0.107,0.195,17
?,?,0.305,0.085,0.297,0.108,?,?,10
F,0.48,0.375,0.105,?,0.2185,0.1195,?,12
M,0.505,?,?,0.77,0.2735,0.159,0.255,13
F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
?,?,0.4,0.13,?,0.2405,0.1825,?,11
?,?,?,0.13,?,0.374,0.1695,0.23,13
M,0.52,0.4,0.12,0.823,?,0.1805,0.265,15
M,?,0.38,?,0.656,0.227,0.1785,0.22,13
M,0.525,0.425,0.12,0.8665,?,0.176,?,18
?,0.51,0.39,?,?,?,0.1835,0.175,10
?,?,0.385,0.115,0.669,0.2385,0.172,0.205,12
F,0.52,?,0.125,?,0.2415,?,0.21,12
?,0.535,?,?,0.862,?,?,0.32,14
M,?,0.345,0.09,0.3795,0.143,?,0.125,10
M,?,0.44,0.205,0.835,0.32,0.2175,0.245,14
?,0.36,0.265,?,0.2065,?,0.057,?,8
F,0.535,0.42,?,0.7365,0.2785,0.186,0.215,14
F,0.52,0.405,0.14,?,0.2795,0.183,?,17
M,?,0.415,?,0.8425,0.275,0.1945,?,20
F,0.53,?,0.13,1.001,0.34,0.226,?,17
F,0.66,0.52,0.2,?,0.673,0.4805,0.45,17
M,?,0.385,?,?,?,0.2035,0.16,9
M,?,?,0.13,?,?,0.181,?,14
M,0.695,0.515,?,1.5165,?,0.4105,0.39,15
F,?,0.39,0.105,0.612,?,?,0.195,13
?,?,0.355,0.12,?,0.215,0.1615,0.14,10
F,0.605,0.46,?,?,0.347,?,0.315,13
F,0.58,0.455,0.165,1.1365,?,?,0.275,13
M,0.65,0.515,0.175,?,0.5295,?,0.525,20
M,0.62,0.505,0.185,1.5275,?,0.368,?,13
M,?,?,0.155,1.1375,?,0.236,0.37,20
?,0.605,0.495,0.19,?,0.469,?,0.41,15
M,0.57,?,?,1.116,0.4775,0.2315,0.27,13
M,0.57,?,0.12,1.0615,?,0.167,?,15
M,0.585,?,0.15,1.2565,?,?,0.325,15
F,0.55,0.44,0.155,?,0.313,?,0.335,16
?,0.54,?,?,0.959,0.2385,?,?,17
M,0.64,?,?,1.613,0.6215,0.361,0.47,14
?,0.61,0.47,?,1.153,0.403,0.296,0.32,14
?,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
F,?,0.445,0.13,?,0.3825,0.234,?,13
M,0.345,?,0.095,?,0.0665,0.05,0.07,9
F,0.55,0.43,0.155,0.785,?,0.227,?,11
?,0.53,?,?,?,0.3485,0.2395,0.278,17
F,?,0.455,0.165,0.9805,0.3155,0.2815,?,11
I,0.485,?,0.14,0.521,0.2,0.123,0.17,8
M,0.385,0.275,0.115,0.2685,?,0.0825,0.085,8
M,0.455,0.34,?,0.462,?,0.158,0.12,9
M,0.49,0.38,?,?,0.245,0.167,?,10
M,0.53,0.41,0.165,0.732,?,?,0.31,11
M,0.505,?,?,?,0.236,0.179,?,15
M,?,0.38,?,?,0.2305,0.142,?,13
?,?,0.35,0.14,0.5755,0.2015,0.1505,?,15
?,0.47,0.36,0.145,0.537,?,?,0.195,15
M,?,0.41,?,0.93,0.3505,0.237,0.3,13
M,0.505,0.385,?,0.6415,0.246,0.152,0.215,12
?,0.515,0.435,?,0.8815,0.292,0.206,0.255,10
I,0.385,0.28,?,0.244,?,0.038,?,6
I,0.215,0.155,0.06,0.0525,?,0.0165,?,5
M,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15
F,0.515,?,?,0.5755,0.1975,0.13,0.1845,9
?,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12
F,?,0.39,0.16,?,0.2475,0.2025,?,9
?,?,0.465,0.165,0.8875,?,?,0.262,12
F,0.57,0.465,0.16,0.8935,?,0.2575,0.263,10
F,?,0.375,0.135,0.556,?,0.1315,0.1685,10
M,?,0.37,0.18,0.51,0.1915,0.1285,0.1625,9
M,0.575,0.45,0.165,0.9215,?,0.225,0.256,12
M,0.58,0.465,0.16,?,0.315,0.26,?,12
?,0.515,?,?,0.695,?,0.1635,0.234,15
M,0.53,0.41,?,0.7155,0.2805,0.1685,0.214,11
M,?,0.335,?,0.394,0.157,0.096,0.122,9
?,0.52,0.42,0.16,?,0.255,0.157,0.2885,11
F,?,0.345,0.11,0.3665,?,0.081,0.117,11
M,?,0.34,0.135,0.495,?,0.117,0.185,10
M,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
M,0.425,0.33,?,?,0.152,?,0.155,9
I,0.37,?,?,0.22,?,?,0.065,7
?,?,0.38,0.135,0.6615,0.2875,0.2095,0.155,10
M,?,0.305,?,0.3185,0.1235,0.0905,?,7
I,0.28,0.205,0.07,0.1015,?,0.03,0.03,6
?,0.48,0.4,0.125,0.759,?,0.179,0.24,15
?,?,0.34,?,0.4195,0.153,?,0.13,10
F,0.52,?,0.115,0.807,?,0.179,0.235,12
M,0.505,0.405,?,0.875,0.2665,0.174,0.285,12
F,0.49,0.365,0.13,0.6835,0.165,?,0.205,21
I,?,0.175,0.055,0.067,0.027,?,?,6
I,0.255,0.185,0.06,0.088,0.0365,?,?,5
?,0.315,0.24,0.085,?,0.071,?,?,7
I,0.325,0.25,?,0.1735,?,0.0345,0.049,7
I,0.335,0.25,?,0.183,?,0.04,0.0575,6
I,0.35,0.27,?,?,0.075,?,?,6
I,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
I,0.36,0.3,0.085,?,0.1185,0.064,0.0745,7
I,0.365,0.275,0.135,0.24,0.108,?,0.0735,7
I,0.37,0.275,0.14,0.2215,0.097,0.0455,0.0615,6
?,0.38,0.275,0.095,?,0.086,0.0585,0.0605,7
I,?,?,0.095,0.312,?,0.0635,0.086,6
I,?,0.3,0.1,?,0.1215,0.063,0.09,7
I,0.395,0.29,0.095,0.319,0.138,?,0.082,7
?,?,?,0.095,0.304,?,?,?,6
I,0.4,?,0.1,?,0.13,0.06,?,6
I,0.41,?,?,0.394,0.208,0.0655,0.106,6
I,0.415,0.32,0.11,0.3735,?,?,0.109,7
M,0.415,?,?,?,0.156,0.0505,0.091,6
?,?,0.325,0.1,0.398,0.1185,0.0645,0.0945,6
?,0.44,0.365,0.115,0.501,0.2435,0.084,?,9
?,0.445,0.335,?,0.4895,?,0.086,0.1105,7
I,0.445,0.325,0.1,0.378,?,0.1,0.089,7
I,?,0.35,0.13,?,0.245,0.1405,0.1405,8
M,0.47,?,?,0.5805,0.266,0.0935,0.169,8
I,0.475,0.365,0.125,?,0.229,?,0.172,9
F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
I,0.485,?,0.105,?,0.2175,0.096,0.1525,9
M,?,0.385,?,0.609,0.3065,?,?,8
F,0.495,0.41,?,0.7555,0.3355,0.129,0.214,9
M,?,0.4,0.125,0.5975,?,0.1275,?,9
M,?,0.44,0.14,0.8275,?,0.1855,?,8
?,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
M,0.54,0.405,?,0.891,0.4815,0.1915,0.202,9
?,0.54,0.42,?,0.805,0.369,0.1725,0.21,11
?,?,0.44,?,0.9185,0.429,0.2015,?,10
F,0.55,?,0.125,?,0.4035,0.175,0.283,8
?,0.55,0.45,?,1.0145,?,0.2015,0.2875,10
F,?,0.45,0.15,0.875,0.362,0.1755,0.2765,10
M,0.555,0.435,?,?,?,0.168,0.2385,9
M,?,0.45,0.155,1.0595,?,0.24,0.265,10
M,?,0.455,0.15,0.952,0.3895,?,0.2745,9
M,0.57,?,?,0.7535,0.349,?,0.194,10
?,0.575,?,0.14,0.958,0.442,?,0.2705,9
?,0.59,0.475,0.165,1.077,0.4545,0.244,0.3095,9
?,0.59,?,0.13,?,0.455,0.2055,?,12
F,?,0.48,?,1.11,?,0.228,?,10
?,?,0.48,0.16,?,0.5225,?,0.32,8
F,?,?,0.16,1.1405,?,0.231,0.271,6
?,0.595,0.465,0.14,1.113,0.5175,?,0.305,12
M,0.6,?,0.175,?,0.549,0.2875,0.36,11
F,0.6,?,?,?,?,0.1695,0.3205,10
M,?,?,0.175,1.29,?,0.276,0.3445,11
?,?,0.475,0.175,1.382,0.609,?,0.3985,10
M,0.605,0.455,?,1.1035,?,0.3015,?,9
F,0.615,0.5,?,1.377,0.5585,0.33,0.292,12
?,0.615,0.52,0.15,?,0.629,0.2605,0.345,10
M,0.615,0.51,0.15,?,0.545,0.3315,0.32,9
M,?,0.505,?,1.34,?,0.2815,0.41,12
F,0.62,?,0.16,1.3725,0.6285,0.275,0.3685,11
M,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9
?,0.625,0.49,0.155,1.2085,0.465,0.162,?,11
?,?,?,0.2,1.3825,0.5895,?,?,11
?,0.63,0.505,?,?,0.4525,?,?,14
M,0.635,0.51,?,?,0.619,0.305,?,9
?,?,0.5,0.15,?,?,?,0.31,10
?,0.635,?,0.165,1.2945,?,?,0.2715,9
F,0.64,0.51,?,1.486,?,0.332,0.321,8
M,?,0.525,0.175,?,?,0.315,0.399,11
M,0.655,?,0.165,1.4095,0.586,?,0.405,9
?,0.655,0.58,0.205,2.0805,?,0.3415,?,17
M,?,0.53,0.17,1.3905,0.5905,0.212,0.453,15
?,0.66,0.52,?,1.558,0.755,0.298,0.4,10
F,0.67,?,0.16,1.309,0.5445,0.2945,0.413,10
F,?,0.525,0.17,1.8095,0.784,0.391,0.455,12
F,?,?,0.155,1.4785,0.628,0.3405,0.42,9
F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
F,?,0.54,0.16,1.6675,0.833,0.3775,0.475,11
F,0.695,0.56,0.22,?,?,0.422,0.455,11
?,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17
?,?,0.14,0.05,0.046,0.0165,?,?,6
?,0.24,0.175,0.055,0.0705,?,0.014,0.021,5
I,?,0.175,?,0.0665,0.031,?,?,3
I,0.255,?,0.05,?,0.0295,0.0215,?,6
?,?,0.18,0.055,0.083,0.031,0.0215,0.02,4
I,?,0.195,0.06,0.092,?,0.025,0.0245,6
?,?,0.12,0.075,?,0.0455,0.029,0.0345,4
I,0.295,0.23,0.08,0.1625,?,0.05,0.0385,5
I,?,0.235,0.08,?,?,0.0265,?,4
I,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037,6
I,0.305,0.22,0.07,?,0.062,?,0.037,5
I,?,?,?,0.1485,0.0585,?,0.0425,6
I,0.315,?,0.07,0.144,?,0.0305,0.04,8
I,0.32,?,?,0.1575,0.07,0.0265,0.0425,5
I,0.325,0.24,?,?,0.0825,?,0.05,6
I,?,0.265,0.085,0.196,0.0775,?,0.0445,6
I,?,?,0.075,?,0.0705,?,0.055,7
?,0.335,?,0.075,0.186,0.0945,0.038,0.0445,7
I,0.34,0.25,0.075,?,0.0665,0.0455,0.045,5
I,0.34,?,?,0.2225,?,0.0425,0.055,7
I,?,0.265,0.1,?,0.111,?,0.065,7
I,0.37,0.29,0.095,?,0.1045,0.058,?,6
?,0.37,0.28,?,?,?,?,0.0795,7
?,0.375,?,0.09,?,0.084,?,0.055,6
I,0.385,0.265,0.08,?,0.124,?,0.07,6
I,?,?,?,0.339,0.155,?,?,7
?,0.41,0.305,?,0.3535,?,0.0745,?,7
I,0.41,0.31,0.09,0.3335,0.1635,0.061,?,6
?,0.415,0.33,0.09,0.3595,0.17,?,?,6
?,0.42,0.32,0.115,?,0.169,?,?,5
?,0.42,0.315,?,?,?,?,?,6
I,?,0.34,?,0.382,?,0.096,0.1,6
I,0.425,0.315,0.1,?,0.1645,?,?,6
I,?,0.325,?,0.3645,0.1575,0.0825,0.105,7
I,?,0.325,0.09,0.425,0.217,0.087,0.095,7
?,0.435,0.325,0.12,?,0.1815,?,0.1125,8
I,0.435,0.34,0.115,?,0.1825,?,?,6
I,0.44,0.345,?,?,0.209,0.0835,0.134,6
I,0.44,0.325,?,0.35,0.148,0.067,0.105,7
F,0.445,0.335,0.11,0.4355,0.2025,?,?,6
I,0.445,?,0.13,0.4195,0.1695,0.0945,0.1195,7
I,0.45,0.36,0.13,0.478,0.191,0.127,?,7
?,0.45,0.355,?,0.4445,0.197,?,0.1335,8
I,0.45,0.345,?,0.47,0.2355,?,?,7
I,0.45,0.335,?,?,0.2335,0.153,0.119,7
I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
?,0.455,0.375,0.12,?,0.2355,?,0.1295,6
I,0.46,?,0.1,0.4635,0.2325,?,0.115,7
I,0.46,0.345,0.105,0.449,0.196,0.0945,0.1265,7
I,0.465,0.365,0.115,0.467,0.2315,?,0.113,7
?,0.465,0.37,0.115,0.534,0.261,0.098,0.143,7
I,0.465,0.345,?,0.4415,?,0.0905,?,7
F,0.465,0.35,?,0.482,0.23,?,0.1095,6
?,?,?,0.12,0.612,0.327,0.15,0.14,8
F,0.47,0.365,0.12,0.582,0.29,0.092,?,8
M,0.475,0.37,0.125,0.537,?,0.1215,0.15,9
F,0.475,?,0.12,?,?,0.11,0.127,6
?,0.48,?,?,0.6765,0.3205,?,0.17,6
M,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6
M,?,0.36,?,0.439,0.194,?,?,8
M,0.48,0.365,0.12,0.6015,0.312,0.117,0.14,7
F,?,0.37,0.115,0.4785,0.1995,0.0955,0.129,7
M,0.49,0.385,0.125,?,?,0.124,0.1695,8
M,0.495,0.395,?,?,0.3035,?,0.1495,8
M,0.495,0.4,0.135,0.61,0.272,0.1435,0.144,7
M,0.5,0.39,0.135,?,?,?,0.1565,6
I,0.5,?,0.12,0.56,0.2835,?,0.135,8
M,0.5,0.385,0.135,0.6425,?,0.129,0.1535,7
M,0.5,0.4,?,0.6725,0.336,0.12,?,7
F,?,?,0.13,?,0.3165,0.141,?,9
?,0.505,0.39,?,0.685,0.362,0.131,0.156,8
