?,?,0.35,0.115,?,0.1565,0.0695,?,8
F,?,?,?,0.257,0.099,?,?,10
?,?,0.245,0.075,?,0.0585,?,?,11
M,0.255,0.195,0.065,?,?,0.018,0.027,8
?,0.205,0.155,0.045,?,0.017,0.0055,?,7
?,?,?,?,0.795,?,0.1555,0.23,12
I,0.555,?,?,?,0.3695,0.2005,0.255,11
I,0.65,?,?,?,?,0.203,0.33,17
I,0.615,0.49,?,?,?,?,?,13
?,0.56,?,?,?,?,?,0.25,12
I,0.48,?,0.12,0.514,0.2075,0.131,0.155,13
I,0.485,?,?,0.591,0.287,?,0.12,9
?,0.5,?,?,?,0.2605,0.1665,?,10
I,0.525,?,?,0.795,0.3075,?,?,14
?,?,?,0.165,?,0.4585,?,?,12
F,0.66,?,0.17,?,?,?,?,13
I,0.52,0.4,?,?,0.267,0.1055,?,13
?,0.44,?,0.105,0.364,0.148,?,?,8
?,?,0.4,0.12,?,?,?,0.17,13
?,0.475,?,0.115,?,0.1715,0.092,?,11
F,0.545,?,0.15,?,?,0.163,0.2185,11
F,?,?,0.13,0.5465,?,0.126,?,14
?,0.35,0.255,?,0.179,0.0705,?,0.06,10
I,0.485,0.355,0.13,?,0.245,?,0.168,12
I,0.435,0.33,?,?,?,?,0.096,12
?,?,0.21,?,0.1085,?,?,?,7
F,?,0.32,?,0.387,0.165,0.1005,?,11
I,?,?,0.14,0.474,0.21,0.109,?,16
I,0.45,0.345,?,?,?,0.0875,?,14
F,?,?,?,1.066,?,0.2275,0.415,20
?,?,0.44,0.14,?,0.3785,?,0.305,17
?,0.61,0.475,?,0.9665,0.4145,?,?,10
?,?,?,0.14,1.133,?,0.2355,0.35,11
?,0.56,?,?,?,0.4005,0.1975,0.26,10
?,?,0.435,?,0.982,?,?,?,10
I,0.58,?,0.15,?,0.383,0.209,?,11
?,?,0.48,0.175,?,?,0.3035,0.515,17
F,?,0.49,0.175,1.233,0.5565,0.247,0.365,11
?,0.55,0.425,0.15,?,?,0.171,?,14
F,0.645,0.525,?,?,0.6615,?,0.435,19
I,?,?,?,?,0.216,?,?,13
F,0.41,?,0.1,0.363,0.1735,?,0.11,11
I,?,0.39,0.125,?,0.284,?,0.2,11
I,0.52,0.425,0.17,0.6805,0.28,?,0.195,10
?,0.55,?,0.145,?,?,?,0.25,13
M,?,?,0.14,?,0.164,?,0.15,14
F,?,?,0.12,0.3095,0.138,?,0.095,13
I,?,0.4,0.15,0.745,0.2865,?,?,13
F,?,0.29,0.115,?,?,0.057,0.075,9
?,?,?,0.175,?,0.3585,0.207,0.205,18
F,0.66,?,?,?,0.526,0.2975,?,19
M,0.535,0.42,?,0.6995,?,?,0.24,12
I,0.575,0.455,0.18,?,?,0.1825,?,13
F,?,?,0.14,?,0.2565,?,0.225,9
?,0.605,?,?,0.939,0.3385,0.201,?,13
I,0.605,?,0.145,1.054,0.369,0.2255,0.36,12
?,?,?,0.195,?,?,?,?,16
I,?,?,0.145,?,0.398,?,?,17
?,?,0.315,0.11,?,?,0.0635,?,10
?,0.39,0.3,?,?,?,?,0.0865,13
I,?,?,?,0.4885,0.2005,0.108,0.166,11
I,?,?,?,?,?,0.1135,0.2235,12
?,?,0.345,0.125,0.425,?,?,0.154,13
M,0.345,0.27,0.09,0.195,?,?,0.059,9
?,?,0.37,0.13,?,?,?,?,10
M,0.37,?,?,0.228,?,?,0.081,10
M,?,0.265,0.09,?,0.0575,?,0.068,12
F,0.44,?,?,0.4085,?,?,?,12
?,?,?,?,?,0.01,?,?,4
M,?,?,?,0.155,0.0475,0.0355,?,9
I,0.495,?,0.125,0.4775,0.185,0.0705,0.169,18
?,?,0.35,?,0.525,?,0.1,?,15
M,0.415,?,?,?,?,0.07,0.148,13
F,0.47,0.355,?,0.433,?,0.095,0.152,12
M,0.32,0.24,?,?,?,0.047,0.049,7
M,0.31,?,0.075,?,0.0455,0.0335,0.044,9
?,?,0.17,0.055,0.0515,0.018,0.0105,?,7
M,0.345,?,0.08,?,?,?,0.054,10
I,0.485,?,?,?,0.2175,?,?,18
F,0.5,0.385,?,?,0.2945,0.138,0.195,12
F,0.5,?,?,?,0.1795,0.1095,?,17
I,0.465,0.36,?,0.498,0.214,0.116,0.14,15
F,0.525,0.405,?,?,?,0.1125,?,12
?,?,0.335,?,?,0.1205,0.061,?,10
?,0.38,0.305,?,0.2815,0.1255,?,?,8
I,?,0.415,0.145,0.944,0.3845,?,?,21
M,0.34,?,0.085,?,0.077,0.046,?,10
?,0.475,?,0.115,?,?,0.1235,?,9
F,?,0.34,0.12,0.391,?,0.095,?,7
?,?,0.365,0.125,?,?,0.0945,?,10
?,?,?,?,?,?,?,0.165,9
?,0.36,0.295,?,?,0.066,?,?,9
M,0.355,?,?,?,0.05,0.041,?,8
M,?,0.235,?,?,0.1055,0.054,0.08,7
M,0.355,0.26,?,0.1905,?,?,?,6
?,0.44,0.345,?,0.487,?,0.108,?,14
?,0.51,?,?,?,?,?,0.195,13
M,?,0.24,?,0.173,0.0795,0.038,0.05,7
I,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13
?,?,0.45,0.16,?,0.358,?,?,19
?,0.33,?,0.095,?,0.0735,?,?,7
?,?,0.34,?,0.3715,?,?,?,9
?,?,?,?,0.347,?,?,?,11
M,0.33,0.215,0.075,?,?,0.0265,0.035,6
M,?,0.375,?,0.777,0.216,0.13,?,9
I,?,?,?,0.4885,?,?,?,11
?,0.475,?,?,0.447,?,0.081,0.14,9
?,0.255,0.18,0.065,?,0.034,0.014,0.025,5
?,0.335,0.245,?,?,?,0.04,0.06,6
I,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11
?,?,?,0.08,?,?,0.024,0.05,7
?,?,?,?,?,?,0.0465,0.075,10
M,?,?,?,0.129,0.05,0.0295,0.04,7
?,0.555,0.435,0.165,?,0.336,0.2315,?,17
?,?,?,?,?,0.4305,0.2245,?,16
?,0.58,?,?,?,?,0.254,0.41,18
F,?,?,?,?,?,?,0.33,11
?,?,0.525,0.18,?,?,0.3445,0.53,18
?,0.535,?,?,?,0.3055,0.1555,0.295,11
?,0.415,0.34,?,?,?,?,0.12,10
?,?,0.305,0.105,0.281,0.1045,?,0.09,12
I,0.45,0.355,?,0.412,?,?,?,19
F,?,?,0.095,?,?,0.054,?,10
?,?,?,?,0.4835,0.1815,?,?,11
F,?,?,?,0.605,?,?,?,15
M,?,0.425,0.155,?,0.2775,0.243,?,13
?,0.45,?,0.145,?,?,0.123,0.175,13
?,0.475,0.385,0.145,?,?,?,0.215,14
?,0.5,?,0.155,0.655,0.2405,?,?,17
F,?,?,0.165,?,?,?,?,19
M,0.49,0.39,0.15,?,0.225,0.124,0.17,21
F,0.49,?,0.15,?,?,?,?,23
?,0.52,0.395,0.18,0.64,?,0.11,0.245,22
?,?,0.415,0.145,0.74,0.2635,?,?,12
F,0.5,0.375,?,?,0.185,0.148,0.19,11
?,0.45,?,0.165,?,0.25,?,0.265,23
F,0.37,?,0.1,?,0.093,0.026,?,8
?,?,?,?,?,?,?,?,7
M,?,0.37,?,?,?,?,0.175,10
?,?,?,?,?,?,0.094,0.12,7
?,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16
?,?,0.4,0.14,?,?,0.1665,0.185,10
?,0.565,?,0.185,0.909,0.344,?,0.255,15
?,0.535,?,?,0.8045,?,?,?,13
?,0.535,0.405,0.125,?,0.26,?,0.345,16
M,?,?,?,0.7305,0.279,?,0.195,11
M,?,0.44,0.15,0.9555,0.366,?,0.295,11
M,?,0.375,?,?,?,?,?,10
I,?,?,0.075,0.0865,?,0.0205,0.025,5
?,0.43,0.325,?,?,?,0.1065,?,11
M,?,0.29,0.12,0.283,0.1175,?,?,9
I,0.165,0.11,?,?,0.0065,?,?,4
?,?,0.23,0.09,?,?,?,?,7
I,?,0.105,?,?,?,0.0035,0.005,4
?,?,?,?,0.1165,?,?,?,5
F,0.43,0.335,?,?,?,?,?,13
?,0.395,?,0.105,?,0.1185,0.091,?,16
M,0.385,?,0.105,?,0.1215,0.0685,0.0875,12
?,?,0.385,?,0.536,0.1895,0.142,0.173,14
F,?,0.33,0.105,?,?,0.103,?,9
?,?,?,0.115,0.316,?,?,0.1105,12
M,0.4,0.3,0.125,0.417,0.191,?,?,9
?,?,?,0.14,?,0.1535,0.1015,0.144,10
?,0.315,0.25,0.09,?,0.0615,0.037,?,11
?,?,0.26,0.09,?,?,0.0435,?,10
M,0.36,?,?,?,0.0895,?,?,10
I,0.295,?,?,0.1105,0.0405,0.0245,0.032,7
?,?,?,?,0.176,0.0595,?,0.063,7
?,0.375,?,?,0.2465,?,0.0475,0.083,11
?,0.28,0.205,?,?,?,?,0.0335,7
?,?,0.265,0.085,0.201,0.069,?,0.0695,8
?,0.35,0.255,?,0.1915,?,0.0385,0.063,9
?,?,?,?,0.1035,0.0475,?,?,7
?,0.29,?,0.07,0.0975,?,?,0.035,8
?,0.25,0.19,?,?,?,?,0.0245,6
?,?,?,?,0.0265,?,?,?,4
I,?,?,0.025,?,?,?,0.005,2
?,0.16,?,?,?,?,0.0055,0.005,3
M,?,?,0.16,1.0575,0.3925,?,0.293,13
?,?,0.44,0.15,?,0.416,0.212,0.4405,15
M,0.525,?,0.13,0.99,0.3865,0.243,0.295,15
M,0.465,?,0.08,?,0.191,?,0.155,11
F,?,0.36,0.11,0.5005,?,0.107,0.195,17
M,?,0.305,?,0.297,?,0.0705,?,10
?,0.48,?,0.105,?,0.2185,0.1195,0.155,12
?,0.505,0.4,0.125,0.77,?,?,?,13
F,?,0.4,?,0.6515,?,?,?,15
?,?,?,0.13,0.8295,?,?,0.275,11
M,0.545,0.42,0.13,?,?,?,0.23,13
?,0.52,0.4,?,?,0.298,?,0.265,15
M,0.505,?,0.13,?,?,?,0.22,13
M,0.525,0.425,0.12,?,?,0.176,0.29,18
?,?,0.39,?,?,0.262,0.1835,0.175,10
?,0.52,?,0.115,?,?,?,0.205,12
?,0.52,0.405,0.125,0.6435,?,0.1735,?,12
M,?,?,0.135,0.862,0.2855,?,0.32,14
?,0.445,?,?,?,0.143,0.074,0.125,10
M,0.53,0.44,0.205,0.835,?,?,?,14
?,?,?,0.09,?,0.078,0.057,?,8
F,0.535,?,0.15,0.7365,0.2785,?,?,14
?,?,?,?,?,?,?,?,17
?,?,0.415,?,?,?,0.1945,?,20
F,?,?,0.13,1.001,0.34,?,0.265,17
F,?,0.52,0.2,?,0.673,0.4805,0.45,17
M,0.52,?,?,0.6595,0.2485,0.2035,0.16,9
?,0.535,0.42,?,?,?,0.181,0.28,14
?,0.695,0.515,0.175,?,?,0.4105,?,15
?,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13
M,?,?,0.12,0.547,0.215,0.1615,?,10
?,?,?,?,1.122,?,?,0.315,13
F,0.58,?,?,?,0.369,?,?,13
M,?,0.515,0.175,1.4805,0.5295,0.272,?,20
M,?,0.505,0.185,1.5275,?,0.368,?,13
?,0.615,?,0.155,?,0.367,0.236,0.37,20
?,0.605,?,?,?,0.469,?,0.41,15
M,0.57,?,?,?,?,0.2315,0.27,13
M,0.57,0.43,0.12,?,?,?,?,15
?,0.585,?,0.15,?,?,0.202,?,15
?,?,?,0.155,?,?,0.1825,?,16
?,0.54,?,0.135,?,0.2385,?,?,17
?,?,0.51,?,1.613,0.6215,0.361,0.47,14
F,?,0.47,?,?,0.403,0.296,?,14
?,0.545,?,0.15,0.978,?,0.1905,?,11
F,0.59,0.445,?,1.1325,?,?,0.32,13
M,?,0.27,0.095,0.197,?,0.05,?,9
F,?,?,?,?,0.289,?,0.233,11
?,0.53,0.425,0.17,0.949,0.3485,?,?,17
F,0.53,?,?,0.9805,?,?,0.2965,11
?,0.485,0.375,0.14,0.521,?,0.123,?,8
?,0.385,0.275,0.115,0.2685,?,0.0825,?,8
M,?,0.34,?,?,?,?,0.12,9
?,0.49,?,0.14,0.7605,?,0.167,0.185,10
?,0.53,0.41,0.165,0.732,0.189,?,0.31,11
?,?,0.385,0.145,0.6775,?,0.179,0.2,15
M,?,0.38,?,0.6385,0.2305,?,0.195,13
M,?,0.35,?,0.5755,?,?,?,15
F,?,0.36,0.145,?,?,0.1375,?,15
?,0.56,0.41,?,0.93,0.3505,0.237,0.3,13
M,0.505,0.385,0.15,0.6415,0.246,?,?,12
M,?,0.435,0.145,?,0.292,?,0.255,10
?,?,0.28,0.125,0.244,0.102,0.038,?,6
?,0.215,?,?,?,?,0.0165,?,5
?,0.55,0.415,?,?,?,0.2325,0.2905,15
?,?,0.39,0.13,?,?,0.13,?,9
M,?,0.385,0.135,?,?,0.1375,?,12
F,0.505,?,0.16,?,0.2475,?,0.1635,9
?,?,0.465,0.165,?,?,0.246,?,12
F,?,?,?,?,?,0.2575,0.263,10
F,?,0.375,?,0.556,?,0.1315,?,10
?,0.47,?,0.18,0.51,0.1915,?,0.1625,9
M,?,?,?,0.9215,0.3275,?,?,12
?,0.58,?,0.16,1.0345,?,0.26,0.3635,12
?,0.515,?,0.145,?,0.215,?,0.234,15
M,?,?,?,0.7155,?,0.1685,0.214,11
?,?,?,?,?,0.157,?,0.122,9
M,0.52,?,0.16,?,?,?,0.2885,11
?,?,?,?,0.3665,?,?,?,11
M,0.46,0.34,0.135,?,?,0.117,0.185,10
?,?,0.335,?,?,0.119,?,0.115,10
M,?,?,0.13,0.4405,0.152,?,0.155,9
?,0.37,0.275,0.1,?,?,?,?,7
M,?,0.38,0.135,?,?,?,0.155,10
M,0.405,?,?,0.3185,0.1235,?,0.095,7
I,0.28,?,?,?,?,0.03,0.03,6
F,0.48,?,?,0.759,0.2125,?,0.24,15
?,0.44,?,?,?,?,?,0.13,10
?,0.52,?,?,0.807,0.2855,0.179,0.235,12
M,0.505,?,0.14,0.875,0.2665,0.174,0.285,12
F,0.49,0.365,?,?,?,?,?,21
I,?,?,?,?,?,?,?,6
I,?,0.185,?,?,?,?,0.023,5
?,0.315,?,?,0.1715,?,0.0345,?,7
?,0.325,0.25,?,0.1735,?,0.0345,0.049,7
?,?,0.25,0.08,0.183,?,0.04,?,6
I,?,?,?,?,0.075,?,?,6
I,0.35,?,?,0.18,?,?,0.054,6
?,0.36,0.3,?,0.27,0.1185,?,?,7
?,0.365,?,?,0.24,?,?,?,7
?,?,0.275,0.14,?,0.097,?,0.0615,6
?,?,?,0.095,0.1375,0.086,0.0585,?,7
I,0.385,0.29,0.095,?,0.143,0.0635,0.086,6
?,?,?,0.1,?,0.1215,0.063,0.09,7
I,?,0.29,?,?,0.138,0.08,0.082,7
?,0.395,0.29,0.095,0.304,?,0.084,?,6
I,?,?,0.1,0.306,?,0.06,?,6
?,?,0.325,?,?,0.208,0.0655,?,6
I,?,?,?,?,?,0.0755,0.109,7
?,0.415,?,?,0.325,0.156,?,0.091,6
?,0.425,?,0.1,0.398,0.1185,0.0645,0.0945,6
?,0.44,0.365,?,0.501,?,0.084,0.1465,9
I,?,0.335,0.1,?,?,0.086,?,7
I,?,?,?,?,?,0.1,0.089,7
?,0.45,?,0.13,0.547,?,0.1405,?,8
M,0.47,0.375,?,?,0.266,?,?,8
I,?,0.365,?,0.5465,?,0.1185,?,9
F,0.48,0.365,0.135,0.6395,?,?,0.175,8
I,0.485,?,0.105,0.498,?,0.096,0.1525,9
M,0.49,?,?,?,?,?,?,8
?,?,?,?,0.7555,0.3355,?,0.214,9
M,0.5,?,0.125,0.5975,?,?,?,9
M,0.505,?,?,0.8275,?,?,?,8
?,0.525,?,0.13,0.7635,0.3375,?,?,8
M,?,0.405,?,?,0.4815,0.1915,0.202,9
F,0.54,?,0.14,0.805,?,0.1725,?,11
F,0.545,?,0.135,?,?,?,?,10
F,0.55,?,?,0.923,0.4035,?,?,8
?,?,?,0.15,1.0145,0.407,?,0.2875,10
F,0.55,0.45,0.15,0.875,0.362,?,?,10
M,0.555,0.435,?,0.9685,0.4985,0.168,0.2385,9
?,?,?,0.155,1.0595,0.4735,0.24,?,10
M,?,?,?,?,?,?,?,9
?,?,?,?,?,?,?,0.194,10
F,?,0.465,0.14,0.958,0.442,?,0.2705,9
?,0.59,?,?,1.077,?,?,?,9
?,?,?,0.13,?,?,0.2055,0.33,12
F,0.595,?,0.15,1.11,0.498,?,?,10
F,0.595,0.48,0.16,1.2095,?,?,?,8
?,0.595,0.475,?,?,?,?,?,6
F,0.595,?,0.14,?,?,0.244,0.305,12
?,0.6,?,0.175,1.3445,?,?,0.36,11
F,?,0.475,0.155,1.21,0.653,?,?,10
M,?,0.495,0.175,?,0.606,?,0.3445,11
?,?,?,?,1.382,?,?,?,10
?,0.605,?,0.16,?,0.421,0.3015,0.325,9
?,0.615,?,?,?,0.5585,?,0.292,12
F,?,0.52,?,1.3435,0.629,?,?,10
?,?,0.51,0.15,?,0.545,0.3315,?,9
M,0.615,?,0.165,?,?,?,?,12
?,0.62,?,?,1.3725,0.6285,0.275,?,11
?,0.62,?,?,1.307,?,?,?,9
?,?,0.49,0.155,?,?,0.162,0.411,11
F,?,0.49,0.2,?,0.5895,0.285,?,11
?,0.63,0.505,0.165,?,0.4525,0.2755,0.406,14
M,?,0.51,?,1.3555,0.619,?,0.39,9
?,?,0.5,0.15,1.376,?,0.361,0.31,10
?,0.635,0.485,?,1.2945,?,0.2605,0.2715,9
?,0.64,0.51,?,?,0.7595,0.332,?,8
?,?,0.525,0.175,1.4715,?,0.315,0.399,11
M,?,?,0.165,?,0.586,0.291,0.405,9
?,0.655,0.58,?,2.0805,?,0.3415,0.601,17
M,?,?,?,?,0.5905,0.212,0.453,15
M,?,?,?,?,0.755,0.298,0.4,10
F,0.67,?,?,1.309,?,0.2945,?,10
F,?,0.525,?,1.8095,0.784,?,?,12
F,?,0.525,?,1.4785,?,0.3405,0.42,9
?,0.68,0.56,0.195,1.7775,0.861,?,?,11
F,0.685,?,0.16,?,0.833,0.3775,0.475,11
F,?,?,0.22,?,0.8455,0.422,?,11
?,?,?,0.23,?,1.1465,?,0.897,17
I,0.205,?,?,0.046,0.0165,?,?,6
I,?,0.175,0.055,?,0.025,0.014,0.021,5
?,0.24,?,0.065,?,0.031,?,?,3
?,?,?,0.05,?,?,0.0215,0.027,6
I,?,?,?,0.083,?,?,?,4
I,0.265,?,?,0.092,0.0345,?,0.0245,6
?,?,?,0.075,0.117,?,?,?,4
I,0.295,0.23,?,0.1625,0.065,0.05,?,5
?,0.3,?,?,0.131,0.05,0.0265,?,4
?,0.3,?,0.095,?,0.056,0.0365,0.037,6
I,?,?,?,0.141,?,0.031,?,5
?,?,?,?,0.1485,0.0585,0.0375,?,6
I,0.315,0.23,0.07,?,0.053,?,0.04,8
I,0.32,0.24,0.09,0.1575,?,0.0265,?,5
?,?,?,?,0.187,?,?,?,6
?,?,0.265,0.085,0.196,0.0775,0.0305,?,6
?,?,?,0.075,0.1825,0.0705,?,?,7
?,?,?,0.075,0.186,0.0945,?,?,7
I,0.34,?,0.075,?,0.0665,?,0.045,5
I,?,?,0.07,0.2225,0.104,0.0425,?,7
?,?,?,0.1,?,0.111,?,0.065,7
?,?,?,0.095,0.249,?,0.058,?,6
I,?,0.28,0.095,0.2865,0.1505,0.069,0.0795,7
?,?,0.28,?,?,0.084,?,0.055,6
?,?,?,0.08,0.251,?,?,?,6
I,0.41,?,0.09,?,0.155,0.0695,0.09,7
I,0.41,?,?,0.3535,?,0.0745,?,7
I,0.41,?,0.09,0.3335,0.1635,?,?,6
?,0.415,?,0.09,0.3595,?,0.081,0.09,6
?,0.42,0.32,0.115,?,?,?,0.1,5
I,?,0.315,0.1,?,0.157,0.0795,0.09,6
I,0.425,0.34,?,?,0.164,0.096,0.1,6
?,0.425,0.315,0.1,0.377,?,?,0.105,6
I,0.43,?,0.1,?,0.1575,?,?,7
I,?,0.325,?,0.425,0.217,0.087,0.095,7
?,0.435,0.325,?,?,?,0.061,0.1125,8
?,?,?,0.115,0.3925,0.1825,?,0.1145,6
?,?,?,0.13,?,0.209,0.0835,0.134,6
I,?,?,?,?,?,?,0.105,7
?,0.445,?,0.11,0.4355,?,?,0.1195,6
I,?,0.35,0.13,0.4195,0.1695,0.0945,?,7
I,0.45,0.36,?,0.478,?,0.127,0.137,7
I,?,?,0.105,?,0.197,0.093,?,8
I,0.45,0.345,0.11,?,0.2355,?,?,7
I,0.45,?,?,?,0.2335,0.153,?,7
?,?,?,0.125,0.5325,?,?,?,7
?,0.455,0.375,?,0.497,?,0.1055,0.1295,6
I,?,0.36,0.1,0.4635,0.2325,0.093,?,7
I,?,?,?,?,0.196,?,?,7
I,0.465,0.365,?,0.467,?,0.0925,0.113,7
?,?,?,0.115,0.534,?,0.098,0.143,7
?,0.465,?,0.11,0.4415,?,?,0.12,7
?,?,?,0.125,?,?,0.106,?,6
M,?,?,?,?,0.327,?,?,8
F,0.47,?,?,0.582,0.29,0.092,?,8
M,?,0.37,?,0.537,0.222,?,0.15,9
?,?,?,?,?,0.3245,0.11,?,6
M,0.48,0.375,0.115,?,0.3205,?,?,6
M,?,?,?,?,?,0.1405,0.1575,6
?,0.48,?,?,0.439,0.194,?,0.115,8
?,0.48,0.365,0.12,?,0.312,?,?,7
F,?,?,0.115,0.4785,0.1995,0.0955,0.129,7
?,0.49,0.385,?,?,?,0.124,0.1695,8
?,?,?,?,0.6335,?,?,?,8
?,?,?,0.135,?,?,0.1435,0.144,7
M,?,?,0.135,?,0.3145,?,0.1565,6
I,0.5,0.385,0.12,0.56,0.2835,?,?,8
?,0.5,0.385,?,?,?,0.129,?,7
M,0.5,0.4,0.125,0.6725,?,0.12,0.1825,7
?,?,0.39,?,?,0.3165,?,0.1785,9
?,0.505,0.39,0.15,0.685,?,0.131,0.156,8
?,0.505,0.41,?,?,0.289,0.133,?,9
I,0.505,0.355,0.125,0.601,0.25,?,?,8
M,0.51,?,?,?,0.3935,?,0.19,8
?,?,?,0.1,0.5785,?,?,0.175,7
I,0.51,0.405,?,0.769,0.3655,?,0.18,7
M,?,0.405,0.15,?,0.347,?,?,8
M,?,0.41,0.145,?,0.3865,?,0.1955,8
F,?,?,0.14,?,?,?,?,8
M,?,?,?,?,0.3695,?,0.155,7
?,?,?,0.14,0.724,?,0.173,?,8
?,0.525,0.4,0.14,?,0.334,0.1575,?,11
F,?,0.425,0.13,0.7585,?,0.197,0.205,8
?,?,?,?,0.8495,0.328,0.232,?,8
?,0.53,0.405,?,0.6515,?,?,?,7
?,?,?,0.135,0.8215,?,0.196,?,8
M,?,0.43,0.14,0.7165,0.2855,?,0.2155,8
?,?,?,0.14,0.874,0.3735,0.229,0.2195,8
F,0.55,?,?,?,?,?,0.218,9
?,?,?,?,0.8105,?,?,?,9
?,0.56,0.455,?,?,?,0.207,0.274,9
F,0.565,?,0.13,0.6975,0.3075,?,0.18,8
?,0.57,?,0.155,?,?,0.2565,?,10
?,0.57,?,?,1.1935,?,0.21,0.343,10
?,?,?,?,1.107,?,?,?,8
M,?,?,0.14,1.0635,0.5265,?,0.24,8
?,?,?,0.17,?,0.4075,?,0.214,7
?,0.575,0.475,?,1.114,0.4955,?,0.29,9
F,0.575,?,?,?,0.538,0.221,0.249,9
?,0.58,0.46,0.15,1.1155,?,?,?,7
?,?,?,?,?,?,?,?,8
?,?,0.455,?,?,?,0.2115,?,10
F,?,0.45,0.145,?,0.5585,0.22,0.29,8
?,0.58,?,0.13,1.1335,0.586,0.2565,0.237,9
?,?,?,?,1.136,?,?,0.275,11
M,?,?,0.16,1.206,?,?,0.309,8
F,0.59,?,0.145,?,0.5155,0.2445,?,8
F,?,0.47,0.155,?,?,0.178,?,11
?,0.595,?,?,?,?,0.2205,?,11
M,0.595,0.475,0.165,?,0.621,0.2435,0.274,9
?,?,?,?,1.0045,0.4655,0.2095,?,9
M,0.595,0.455,?,1.044,0.518,?,0.27,9
F,0.605,0.49,?,1.1345,0.5265,0.2645,0.295,9
M,?,?,0.155,1.161,?,0.2455,?,9
?,?,0.47,?,1.2315,?,0.262,?,11
?,?,?,?,1.1625,0.565,?,0.3085,11
M,0.61,0.475,0.155,1.168,?,0.239,?,10
F,0.615,0.48,0.16,?,?,?,?,8
F,?,0.51,?,?,0.594,0.276,?,11
?,0.625,0.48,0.17,?,0.6235,0.278,?,10
M,?,?,0.175,?,0.5705,?,?,10
?,0.625,?,?,?,0.4755,?,?,10
F,?,0.5,?,1.288,0.573,0.3035,0.315,9
?,0.625,0.485,?,1.38,0.5845,?,0.401,9
M,?,0.485,?,?,0.637,?,?,8
F,0.63,?,0.165,?,0.599,0.284,?,11
M,0.63,0.48,0.15,1.1785,?,0.248,?,8
M,?,0.49,?,?,?,0.2705,?,11
M,0.635,0.525,?,1.4065,?,0.3,?,10
M,0.64,?,?,?,0.705,0.2655,0.335,10
?,?,0.5,?,1.5175,?,?,?,11
F,0.64,?,?,1.394,?,0.291,0.4,10
F,0.645,0.5,?,?,0.6145,?,0.3185,10
?,?,0.52,0.175,1.636,?,0.342,?,11
M,0.645,?,0.175,?,0.709,0.3555,?,8
?,?,0.505,?,?,?,0.308,?,8
M,?,0.5,?,?,?,?,0.349,11
?,?,0.5,0.16,?,0.5475,0.327,?,10
?,?,0.515,?,1.212,0.515,0.2055,?,10
M,0.65,0.495,0.16,?,0.57,0.312,0.3725,9
M,?,?,?,1.6785,0.6665,0.308,?,11
M,0.65,?,0.185,1.622,?,?,0.477,10
?,?,0.46,?,1.494,0.6895,0.331,0.1825,9
F,?,0.51,0.175,?,?,0.3365,0.403,10
?,?,?,0.185,?,?,0.3025,0.441,11
M,?,0.535,?,1.5905,?,?,?,9
M,?,0.495,?,?,0.594,0.3595,?,10
?,0.66,0.475,?,1.3695,0.641,0.294,?,6
?,0.67,?,?,?,?,?,?,11
?,0.675,?,?,1.587,?,?,?,10
F,?,0.565,0.195,?,?,0.3615,0.553,12
?,?,?,?,?,?,0.3215,?,12
?,0.69,?,?,?,?,?,0.405,8
?,?,0.505,?,?,?,?,0.48,10
?,0.695,0.535,?,?,0.8035,0.396,0.503,10
?,?,0.535,?,?,?,?,0.4045,12
M,0.71,0.565,0.205,?,1.012,0.5225,0.5475,11
M,?,0.565,?,?,?,?,0.4135,10
?,?,0.525,?,?,0.6655,0.383,?,11
?,0.735,?,0.22,2.555,?,?,?,11
?,0.765,?,?,2.302,1.007,0.509,0.6205,12
?,?,?,?,?,0.012,0.0075,?,4
?,?,?,?,?,0.018,?,0.011,3
?,0.195,?,?,0.0325,0.0135,?,?,4
I,?,?,?,?,0.0155,?,0.007,4
I,0.225,0.165,0.055,?,?,0.0125,?,4
?,0.245,?,?,?,0.03,0.013,?,4
?,?,0.18,0.065,0.0685,0.0245,0.0155,?,5
I,?,?,0.055,0.084,?,0.0175,?,7
?,?,0.195,0.065,0.106,0.054,?,0.028,6
I,?,0.21,?,0.1075,0.0415,?,0.034,5
?,0.285,?,?,?,0.0405,0.0205,?,5
?,0.3,?,0.08,0.1255,?,?,?,6
I,0.315,0.235,?,?,?,?,?,6
I,0.32,?,?,?,0.0675,0.0295,0.0405,6
?,0.34,0.265,0.08,?,?,?,0.055,5
I,?,0.28,?,?,?,0.0265,?,6
I,?,0.28,?,?,0.1125,0.0455,?,6
?,?,0.275,0.1,0.2325,?,0.042,?,6
?,?,0.29,0.08,0.2485,0.122,?,?,7
?,0.4,?,0.095,0.348,?,0.053,0.087,6
I,?,0.3,0.11,0.32,0.172,?,0.093,7
I,?,0.3,0.1,0.282,?,?,0.0875,7
?,?,?,0.1,0.3245,0.132,0.072,0.106,6
I,?,?,?,?,?,0.07,0.1035,7
I,0.42,?,0.11,?,?,0.0635,?,7
I,?,0.31,0.095,?,?,0.051,?,6
?,?,0.325,0.115,0.3685,?,?,0.1045,7
?,0.43,?,?,?,0.1985,0.0865,0.1035,7
?,0.435,?,?,0.413,?,0.096,?,6
