?,?,0.0,192.0,?,913.2,?,3,11.65
393.0,?,?,?,0.0,940.6,785.6,?,19.20
?,?,0.0,?,?,940.6,785.6,?,48.85
?,?,0.0,?,?,?,785.6,28,39.60
?,?,?,192.0,?,?,712.2,?,43.94
?,0.0,?,?,0.0,936.2,?,?,34.57
?,0.0,0.0,192.0,0.0,936.2,712.2,90,54.32
480.0,?,?,192.0,?,936.2,?,?,24.40
?,?,0.0,192.0,0.0,?,?,3,15.62
255.0,?,?,?,?,889.8,945.0,?,21.86
?,?,0.0,192.0,?,889.8,?,?,10.22
289.0,0.0,?,?,?,913.2,?,?,14.60
255.0,?,?,?,?,?,?,28,18.75
333.0,0.0,0.0,192.0,?,?,?,28,31.97
?,?,?,192.0,?,931.2,?,7,23.40
?,0.0,?,?,?,?,895.3,?,25.57
?,0.0,0.0,?,0.0,?,?,?,41.68
?,?,0.0,?,0.0,?,?,7,27.74
255.0,?,?,?,0.0,?,?,?,8.20
158.8,?,0.0,185.7,?,1040.6,?,7,9.62
?,359.4,0.0,185.7,0.0,941.6,664.3,?,25.42
?,158.8,?,185.7,0.0,?,734.3,?,15.69
?,272.8,?,185.7,?,?,?,?,27.94
?,290.2,0.0,?,?,?,?,?,32.63
255.5,?,?,?,0.0,?,?,?,17.24
272.8,181.9,?,?,0.0,1012.4,?,?,19.77
?,?,?,?,?,941.6,664.3,?,39.44
?,?,0.0,?,0.0,?,?,?,25.75
397.0,0.0,0.0,?,?,1040.6,?,?,33.08
382.5,?,0.0,185.7,0.0,1047.8,739.3,?,24.07
?,316.1,?,?,0.0,?,?,7,21.82
?,?,0.0,?,0.0,?,734.3,?,21.07
295.8,?,?,185.7,?,1091.4,?,?,14.84
?,170.3,0.0,?,?,?,724.3,?,32.05
203.5,135.7,?,185.7,0.0,?,?,?,11.96
397.0,?,0.0,?,?,1040.6,734.3,7,25.45
?,?,?,?,?,1104.6,?,?,22.49
?,?,0.0,?,?,1091.4,769.3,?,25.22
228.0,342.1,?,185.7,?,?,?,28,39.70
220.8,147.2,0.0,?,?,?,744.3,7,13.09
?,?,?,?,0.0,?,?,?,38.70
135.7,?,0.0,185.7,?,?,?,?,7.51
238.1,0.0,?,?,?,1118.8,?,28,17.58
339.2,?,?,?,0.0,?,?,?,21.18
?,?,0.0,?,?,?,759.3,28,18.20
193.5,290.2,?,?,0.0,998.2,?,7,17.20
203.5,?,0.0,?,0.0,?,759.3,?,22.63
290.2,?,0.0,185.7,0.0,998.2,?,7,21.86
181.9,?,?,185.7,0.0,1012.4,?,7,12.37
170.3,?,?,185.7,0.0,1026.6,724.3,28,25.73
210.7,?,?,?,?,?,689.3,28,37.81
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7,21.92
?,193.5,0.0,?,?,998.2,?,?,33.04
?,?,0.0,?,?,?,?,?,14.54
238.2,158.8,0.0,185.7,0.0,1040.6,?,28,26.91
186.2,?,?,?,?,?,?,?,8.00
?,?,0.0,185.7,?,1069.2,?,?,31.90
?,?,0.0,?,?,?,?,7,10.34
252.5,0.0,0.0,185.7,?,?,784.3,?,19.77
?,?,?,?,?,1047.8,739.3,?,37.44
?,?,?,?,?,1111.6,?,?,11.48
?,?,?,?,?,977.0,?,?,24.44
186.2,124.1,0.0,?,?,1083.4,?,?,17.60
?,?,?,185.7,?,?,?,?,10.73
272.8,181.9,0.0,?,?,1012.4,?,28,31.38
?,?,0.0,?,?,968.0,?,?,13.22
?,0.0,0.0,?,0.0,?,?,?,20.97
?,?,?,197.0,?,968.0,?,?,27.04
?,0.0,0.0,?,0.0,968.0,?,?,32.04
?,?,?,?,?,?,?,?,35.17
339.0,?,?,?,0.0,968.0,?,?,36.45
?,0.0,0.0,197.0,0.0,?,781.0,?,38.89
?,?,?,194.0,0.0,968.0,885.0,?,6.47
236.0,?,0.0,?,0.0,968.0,?,?,12.84
236.0,?,?,?,?,968.0,?,28,18.42
236.0,0.0,?,?,?,?,?,?,21.95
?,0.0,0.0,193.0,0.0,?,?,180,24.10
236.0,?,?,?,?,?,885.0,365,25.08
277.0,?,?,191.0,0.0,968.0,856.0,?,21.26
277.0,?,?,191.0,?,?,856.0,28,25.97
?,0.0,0.0,191.0,0.0,968.0,?,?,11.36
?,?,0.0,?,?,?,?,?,31.25
?,0.0,?,?,?,968.0,856.0,?,32.33
277.0,0.0,?,?,?,968.0,?,?,33.70
?,?,?,198.0,?,968.0,863.0,?,9.31
254.0,?,0.0,?,0.0,968.0,?,90,26.94
254.0,0.0,0.0,?,?,968.0,?,?,27.63
254.0,0.0,?,?,?,?,?,?,29.79
?,?,?,193.0,?,?,?,?,34.49
307.0,?,0.0,?,?,?,?,?,36.15
307.0,?,0.0,193.0,?,?,812.0,?,12.54
307.0,0.0,?,193.0,?,?,812.0,?,27.53
?,0.0,?,?,?,968.0,?,?,32.92
?,0.0,?,?,?,?,?,7,9.99
?,?,?,180.0,?,?,?,?,7.84
?,?,?,?,?,?,?,28,12.25
225.0,0.0,?,181.0,?,?,?,7,11.17
225.0,?,?,181.0,?,?,833.0,?,17.34
325.0,?,0.0,184.0,?,?,783.0,7,17.54
?,?,0.0,?,?,?,?,?,30.57
275.0,?,0.0,?,?,1088.0,?,7,14.20
275.0,?,0.0,183.0,0.0,?,?,28,24.50
?,?,?,?,?,?,795.0,7,15.58
?,0.0,0.0,184.0,0.0,1075.0,795.0,?,26.85
375.0,?,?,?,0.0,?,758.0,7,26.06
?,?,?,186.0,?,?,758.0,28,38.21
400.0,?,0.0,187.0,?,1025.0,?,28,43.70
?,?,?,?,0.0,?,?,?,30.14
?,?,?,?,?,?,?,7,12.73
250.0,0.0,0.0,182.0,?,?,820.0,28,20.87
?,?,0.0,?,0.0,?,770.0,?,20.28
?,?,0.0,?,?,1050.0,?,?,34.29
203.5,?,0.0,203.5,?,963.4,?,?,19.54
?,?,0.0,?,?,977.6,?,90,47.71
157.0,?,0.0,192.0,?,?,781.2,?,43.38
?,?,?,?,0.0,971.8,748.5,28,29.89
?,250.2,?,203.5,0.0,?,692.6,?,6.90
?,?,?,?,?,958.2,?,90,33.19
183.9,122.6,?,203.5,?,959.2,?,3,4.90
102.0,153.0,0.0,?,?,887.0,942.0,3,4.57
102.0,153.0,?,?,?,?,?,90,25.46
122.6,183.9,?,203.5,?,?,?,?,24.29
166.8,250.2,0.0,?,?,?,692.6,?,33.95
200.0,133.0,0.0,?,?,965.4,?,3,11.41
?,162.4,0.0,?,?,?,849.0,28,20.59
?,203.5,0.0,203.5,0.0,?,?,7,25.89
108.3,162.4,0.0,203.5,?,?,?,90,29.23
?,173.0,0.0,192.0,0.0,909.8,891.9,90,31.02
141.3,?,0.0,?,?,?,748.5,?,10.39
?,236.0,?,?,?,?,?,?,33.66
133.0,?,0.0,?,?,?,?,?,27.87
250.2,?,?,?,?,?,694.1,?,19.35
?,116.0,?,?,0.0,?,?,?,11.39
192.0,?,?,?,?,929.8,?,3,12.79
?,?,?,192.0,?,929.8,716.1,?,39.32
?,?,?,?,?,888.0,?,3,4.78
?,192.0,?,?,?,?,?,?,16.11
?,?,?,?,?,965.4,631.0,28,43.38
236.0,?,?,?,?,972.6,?,?,20.42
?,116.0,0.0,192.0,0.0,946.8,?,?,6.94
212.0,?,?,203.5,?,?,?,7,15.03
?,157.0,?,?,?,972.6,749.1,3,13.57
183.9,122.6,0.0,?,?,959.2,800.0,?,32.53
?,250.2,0.0,?,?,?,?,?,15.75
?,?,0.0,192.0,0.0,887.0,942.0,7,7.68
?,192.0,0.0,192.0,0.0,?,?,28,38.80
?,141.3,?,?,0.0,?,?,?,33.00
?,?,?,?,?,?,?,28,17.28
173.0,116.0,?,192.0,0.0,?,?,?,24.28
?,?,0.0,?,?,959.2,?,?,24.05
133.0,?,?,?,0.0,927.4,?,90,36.59
?,?,?,192.0,0.0,?,?,?,50.73
?,200.0,?,?,?,?,?,7,13.66
305.3,203.5,?,?,?,965.4,631.0,3,14.14
?,?,?,?,0.0,972.6,749.1,90,47.78
?,162.4,0.0,?,?,?,?,3,2.33
157.0,236.0,?,?,0.0,935.4,?,?,16.89
?,?,0.0,192.0,?,932.0,?,7,23.52
212.0,?,0.0,?,0.0,?,?,?,6.81
212.0,?,?,?,0.0,973.4,?,?,39.70
?,102.0,?,?,?,?,943.1,?,17.96
?,157.0,?,192.0,?,?,?,28,32.88
?,?,?,?,0.0,909.8,?,28,22.35
?,?,?,?,?,959.2,800.0,7,10.79
108.3,?,0.0,203.5,?,938.2,849.0,?,7.72
?,?,0.0,?,?,?,?,?,41.68
?,305.3,?,203.5,?,?,?,3,9.56
?,?,0.0,192.0,?,?,?,3,6.88
?,?,?,192.0,?,932.0,?,?,50.53
?,133.0,?,?,?,?,806.2,?,17.17
?,133.0,?,?,0.0,965.4,?,28,30.44
250.2,?,?,?,?,?,694.1,?,9.73
?,183.9,0.0,?,?,?,?,3,3.32
153.0,?,0.0,?,?,888.0,943.1,?,26.32
?,133.0,?,?,?,965.4,?,?,43.25
116.0,?,0.0,192.0,0.0,?,?,3,6.28
?,?,0.0,192.0,?,?,856.8,?,32.10
250.2,?,?,?,?,?,?,28,36.96
?,203.5,?,?,?,?,?,90,54.60
192.0,288.0,0.0,?,?,?,?,?,21.48
?,?,?,?,0.0,935.4,781.2,?,9.69
?,102.0,?,192.0,?,888.0,943.1,7,8.37
?,?,?,203.5,?,971.8,?,?,39.66
?,?,0.0,?,0.0,?,?,?,10.09
?,?,0.0,203.5,?,971.8,?,?,4.83
?,?,0.0,203.5,?,?,800.1,7,10.35
?,?,?,?,?,?,?,?,43.57
203.5,?,0.0,203.5,?,?,?,?,51.86
?,?,?,192.0,0.0,1012.0,830.0,?,11.85
310.0,?,?,192.0,?,?,?,7,17.24
?,?,0.0,?,?,?,?,?,27.83
?,0.0,?,?,0.0,?,830.0,?,35.76
?,0.0,0.0,?,0.0,?,830.0,?,38.70
?,0.0,?,192.0,0.0,1025.0,?,3,14.31
?,?,?,?,?,1025.0,821.0,?,17.44
331.0,?,?,?,0.0,1025.0,821.0,28,31.74
331.0,0.0,?,?,0.0,1025.0,?,?,37.91
?,0.0,0.0,?,?,1025.0,?,?,39.38
?,0.0,0.0,?,?,?,?,?,15.87
?,0.0,0.0,?,?,?,?,7,9.01
?,?,0.0,?,?,1056.0,?,?,33.61
?,?,0.0,192.0,?,1056.0,?,90,40.66
349.0,0.0,?,192.0,0.0,1056.0,809.0,120,40.86
238.0,?,?,186.0,?,1119.0,?,7,12.05
?,?,?,?,?,1119.0,?,28,17.54
296.0,?,?,186.0,0.0,1090.0,769.0,7,18.91
?,?,?,?,0.0,1090.0,?,?,25.18
297.0,0.0,?,186.0,0.0,?,734.0,?,30.96
?,0.0,?,?,?,936.0,?,28,43.89
?,0.0,0.0,?,0.0,?,721.0,?,54.28
397.0,?,0.0,?,?,?,?,?,36.94
?,0.0,0.0,186.0,?,1104.0,774.0,?,14.50
281.0,0.0,0.0,185.0,?,?,?,28,22.44
500.0,?,?,200.0,?,?,613.0,1,12.64
500.0,?,?,200.0,?,?,613.0,3,26.06
500.0,0.0,?,?,0.0,?,?,7,33.21
?,?,0.0,200.0,0.0,?,?,?,36.94
500.0,?,?,200.0,0.0,1125.0,?,?,44.09
?,?,?,173.0,0.0,?,613.0,?,52.61
?,0.0,?,173.0,?,1125.0,613.0,?,59.76
540.0,?,0.0,173.0,?,?,?,?,67.31
?,0.0,0.0,173.0,?,?,613.0,?,69.66
540.0,0.0,?,173.0,?,?,613.0,180,71.62
540.0,0.0,0.0,173.0,0.0,?,613.0,?,74.17
?,0.0,0.0,203.0,?,?,775.0,?,18.13
?,?,?,?,?,?,775.0,?,22.53
350.0,?,?,?,0.0,974.0,?,28,27.34
350.0,0.0,0.0,?,0.0,974.0,775.0,?,29.98
?,0.0,0.0,?,0.0,974.0,?,90,31.35
?,?,?,?,?,974.0,?,180,32.72
385.0,?,0.0,186.0,0.0,966.0,763.0,?,6.27
?,?,?,186.0,?,966.0,763.0,?,14.70
?,?,?,?,?,?,?,?,23.22
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.92
385.0,?,?,186.0,0.0,?,?,?,31.35
331.0,0.0,0.0,?,0.0,?,825.0,?,39.00
?,?,?,?,?,978.0,825.0,360,41.24
349.0,0.0,0.0,192.0,?,1047.0,806.0,3,14.99
331.0,?,?,192.0,0.0,978.0,?,?,13.52
?,0.0,0.0,?,0.0,?,?,?,24.00
?,?,?,186.0,?,?,?,?,37.42
?,?,0.0,?,?,?,784.0,?,11.47
281.0,0.0,0.0,186.0,?,1104.0,774.0,28,22.44
339.0,0.0,?,?,0.0,1069.0,?,?,21.16
?,?,?,185.0,?,?,?,?,31.84
?,?,?,?,0.0,?,?,7,14.80
295.0,?,?,?,0.0,?,769.0,28,25.18
?,?,?,?,0.0,?,789.0,28,17.54
296.0,?,0.0,?,?,?,?,?,14.20
?,?,0.0,?,?,?,765.0,?,21.65
?,?,?,192.0,0.0,?,?,?,29.39
?,0.0,0.0,?,0.0,879.0,825.0,?,13.52
?,0.0,0.0,192.0,?,?,?,7,16.26
331.0,?,?,?,?,?,825.0,28,31.45
331.0,0.0,?,?,?,978.0,825.0,?,37.23
349.0,0.0,?,192.0,0.0,?,?,?,18.13
349.0,?,?,?,?,1047.0,?,28,32.72
349.0,0.0,0.0,?,?,?,?,90,39.49
?,0.0,?,192.0,0.0,?,806.0,?,41.05
?,?,?,?,?,1047.0,806.0,?,42.13
?,?,0.0,?,?,974.0,?,?,18.13
302.0,0.0,0.0,?,0.0,?,?,?,26.74
?,?,?,?,0.0,1125.0,?,180,61.92
?,0.0,0.0,?,0.0,1125.0,?,?,47.22
?,?,?,?,0.0,?,613.0,?,51.04
500.0,0.0,0.0,?,0.0,?,?,?,55.16
540.0,0.0,?,?,0.0,1125.0,613.0,?,41.64
252.0,0.0,?,?,0.0,?,784.0,?,13.71
252.0,?,?,?,?,1111.0,784.0,28,19.69
?,?,0.0,185.0,?,?,754.0,?,31.65
?,?,0.0,?,0.0,?,758.0,?,19.11
?,?,?,?,?,940.0,?,28,39.58
393.0,0.0,0.0,192.0,?,940.0,?,?,48.79
382.0,?,0.0,?,?,1047.0,?,?,24.00
?,?,0.0,?,?,1047.0,?,?,37.42
252.0,0.0,0.0,?,?,1111.0,?,?,11.47
252.0,0.0,?,?,?,?,?,28,19.69
?,0.0,0.0,192.0,?,970.0,?,?,14.99
?,0.0,?,?,0.0,?,850.0,?,27.92
?,0.0,?,192.0,0.0,?,?,?,34.68
310.0,?,?,?,0.0,970.0,?,?,37.33
310.0,0.0,0.0,?,0.0,?,850.0,?,38.11
525.0,?,?,?,?,1125.0,?,?,33.80
?,0.0,?,?,?,?,?,7,42.42
525.0,?,?,?,?,1125.0,?,14,48.40
?,0.0,0.0,189.0,0.0,1125.0,?,?,55.94
?,0.0,?,?,?,?,613.0,90,58.78
525.0,0.0,0.0,?,?,?,613.0,270,67.11
322.0,?,0.0,?,0.0,?,?,?,20.77
?,?,?,?,0.0,974.0,800.0,?,25.18
?,0.0,?,203.0,0.0,?,800.0,180,29.59
302.0,?,0.0,?,?,974.0,817.0,?,21.75
397.0,0.0,?,185.0,0.0,1040.0,?,28,39.09
?,0.0,?,?,0.0,936.0,721.0,?,24.39
?,?,?,146.0,?,896.0,?,?,50.51
?,?,?,?,?,896.0,896.0,28,74.99
?,?,82.0,?,9.0,?,680.0,28,37.17
?,?,148.0,179.0,?,?,?,28,33.76
154.0,144.0,112.0,?,?,923.0,658.0,?,16.50
?,115.0,?,202.0,9.0,860.0,?,28,19.99
?,?,?,168.0,?,?,695.0,?,36.35
310.0,?,111.0,?,22.0,914.0,?,28,33.69
144.0,0.0,?,158.0,?,943.0,?,?,15.42
?,?,?,214.0,6.0,?,722.0,28,33.42
?,?,0.0,?,?,?,?,?,39.05
?,149.0,116.0,?,15.0,953.0,?,28,27.68
?,239.0,0.0,?,6.0,1002.0,?,28,26.86
?,143.0,?,?,10.0,?,?,?,45.30
?,?,?,?,?,?,?,?,30.12
151.0,0.0,?,167.0,?,?,772.0,28,15.57
?,?,?,?,?,?,785.0,28,44.61
298.0,?,?,201.0,?,878.0,655.0,28,53.52
?,?,0.0,190.0,5.0,870.0,?,?,57.21
?,187.0,?,191.0,?,824.0,757.0,28,65.91
?,129.0,?,?,?,?,805.0,?,52.82
252.0,?,?,?,8.0,835.0,821.0,28,33.40
?,0.0,?,182.0,12.0,?,?,28,18.03
156.0,?,0.0,180.0,11.0,1022.0,?,?,37.36
160.0,?,?,203.0,?,?,?,?,32.84
298.0,0.0,107.0,186.0,6.0,?,815.0,?,42.64
?,0.0,?,210.0,6.0,861.0,?,?,40.06
?,121.0,94.0,188.0,?,904.0,?,28,41.94
?,?,0.0,?,9.0,?,?,?,61.23
356.0,?,?,193.0,?,801.0,778.0,28,40.87
132.0,?,161.0,179.0,?,?,736.0,?,33.30
322.0,?,0.0,?,8.0,951.0,709.0,?,52.42
164.0,0.0,?,?,?,?,?,?,15.09
314.0,0.0,113.0,170.0,?,?,?,?,38.46
?,?,?,?,11.0,?,780.0,28,37.26
?,164.0,?,?,?,?,656.0,?,35.23
?,121.0,0.0,177.0,?,?,?,?,42.13
298.0,?,?,210.0,?,880.0,?,28,31.87
?,?,?,?,?,?,?,28,41.54
?,250.0,?,?,12.0,1049.0,688.0,?,39.45
166.0,260.0,0.0,?,13.0,?,?,28,37.91
276.0,116.0,90.0,180.0,9.0,870.0,?,28,44.28
322.0,?,?,?,10.0,818.0,?,?,31.18
149.0,?,?,193.0,6.0,?,780.0,?,23.69
?,187.0,?,176.0,?,990.0,?,?,32.76
?,100.0,?,?,?,864.0,761.0,?,32.40
?,?,?,?,6.0,?,?,28,28.63
313.0,?,113.0,?,8.0,?,?,?,36.80
155.0,183.0,?,193.0,?,1047.0,697.0,28,18.28
?,230.0,?,?,3.0,?,?,28,33.06
296.0,0.0,?,?,11.0,?,778.0,28,31.42
?,?,0.0,?,3.0,?,?,28,31.03
?,?,?,178.0,8.0,?,?,?,44.39
152.0,0.0,?,?,8.0,?,816.0,28,12.18
?,?,113.0,?,?,?,?,?,25.56
140.0,?,?,?,7.0,?,753.0,?,36.44
?,236.0,?,176.0,?,?,893.0,28,32.96
300.0,0.0,?,?,10.0,878.0,?,?,23.84
153.0,145.0,113.0,178.0,8.0,?,824.0,?,26.23
148.0,0.0,137.0,158.0,?,?,830.0,28,17.95
?,0.0,138.0,?,11.0,?,?,?,40.68
?,145.0,0.0,178.0,?,?,?,?,19.01
?,?,86.0,?,?,?,?,?,33.72
?,?,195.0,?,11.0,898.0,?,28,8.54
151.0,0.0,?,?,16.0,1074.0,?,?,13.46
?,?,90.0,?,?,?,762.0,?,32.24
?,?,92.0,183.0,?,953.0,780.0,28,23.52
?,169.0,?,191.0,8.0,967.0,?,?,29.72
?,?,78.0,?,?,936.0,?,28,49.77
?,?,?,178.0,?,917.0,?,28,52.44
?,?,?,?,7.0,?,?,?,40.93
336.0,0.0,?,182.0,?,986.0,?,28,44.86
?,?,134.0,?,?,?,812.0,?,13.20
?,?,?,174.0,?,?,?,28,37.43
144.0,?,?,192.0,?,814.0,805.0,?,29.87
331.0,?,0.0,195.0,?,?,802.0,28,56.61
?,?,?,?,?,?,?,?,12.46
?,183.0,0.0,193.0,?,?,?,28,23.79
?,?,?,180.0,?,?,?,?,13.29
?,?,87.0,?,10.0,910.0,?,?,39.42
314.0,145.0,113.0,179.0,8.0,869.0,?,28,46.23
313.0,?,0.0,?,?,?,822.0,28,44.52
?,173.0,0.0,182.0,?,986.0,817.0,28,23.74
144.0,136.0,?,178.0,7.0,941.0,774.0,28,26.14
?,?,?,?,15.0,?,?,28,15.52
?,117.0,?,?,?,?,666.0,?,43.57
?,0.0,107.0,164.0,?,?,?,28,35.86
313.0,?,0.0,178.0,?,?,?,28,41.05
155.0,184.0,?,?,?,?,699.0,?,28.99
289.0,134.0,?,195.0,6.0,924.0,760.0,28,46.24
148.0,?,0.0,171.0,2.0,1000.0,?,28,26.92
145.0,0.0,?,202.0,8.0,824.0,869.0,28,10.54
?,0.0,0.0,178.0,8.0,?,?,28,25.10
?,?,126.0,?,?,923.0,764.0,?,29.07
?,0.0,?,193.0,9.0,?,868.0,28,9.74
?,?,?,?,6.0,?,749.0,28,33.80
?,207.0,?,?,?,822.0,?,28,39.84
136.0,196.0,?,?,?,847.0,783.0,?,26.97
164.0,?,?,197.0,?,?,641.0,?,27.23
?,?,164.0,202.0,10.0,820.0,680.0,?,30.65
?,?,?,200.0,?,?,704.0,?,33.05
149.0,153.0,?,?,8.0,?,?,28,24.58
135.0,?,193.0,196.0,?,965.0,?,?,21.91
?,209.0,161.0,201.0,?,848.0,?,28,30.88
?,?,195.0,?,?,?,?,28,15.34
154.0,174.0,185.0,228.0,?,845.0,612.0,?,24.34
167.0,187.0,?,?,7.0,?,?,?,23.89
184.0,86.0,190.0,213.0,6.0,?,?,?,22.93
?,?,?,?,7.0,854.0,614.0,?,29.41
?,?,71.5,?,?,852.9,?,?,28.63
313.3,0.0,?,?,?,?,?,28,36.80
?,?,0.0,?,9.1,1047.4,?,28,18.29
?,?,?,?,?,?,871.8,28,32.72
296.0,?,106.7,?,?,?,778.4,?,31.42
?,?,?,195.7,?,?,?,28,28.94
?,145.0,0.0,?,?,?,?,28,40.93
?,0.0,111.9,?,7.9,?,815.9,28,12.18
?,?,?,?,8.0,1001.9,?,28,25.56
?,?,103.3,200.3,7.4,?,753.4,28,36.44
?,236.0,0.0,?,?,846.8,?,28,32.96
?,?,119.8,?,9.9,878.2,?,28,23.84
?,145.0,?,178.5,?,?,824.0,?,26.23
148.1,0.0,136.6,158.1,16.1,?,830.1,?,17.96
?,?,137.9,199.0,?,?,?,28,38.63
152.7,?,0.0,?,?,?,822.2,28,19.01
?,110.5,86.1,?,?,895.2,?,?,33.72
158.4,0.0,194.9,219.7,11.0,897.7,?,28,8.54
?,0.0,?,166.7,?,1074.5,678.0,?,13.46
?,?,89.6,198.7,?,931.3,762.2,?,32.25
149.0,?,?,?,7.1,953.4,?,?,23.52
?,169.4,?,190.7,?,?,?,?,29.73
259.9,100.6,?,?,10.4,?,?,?,49.77
312.9,?,?,?,?,?,759.5,28,52.45
284.0,?,?,?,7.2,970.4,794.2,28,40.93
336.5,0.0,?,?,?,?,816.8,?,44.87
144.8,?,?,?,11.1,?,?,28,13.20
?,?,?,173.8,11.9,1069.3,674.8,28,37.43
?,170.2,?,?,?,814.1,?,?,29.87
330.5,?,0.0,?,?,?,802.3,?,56.62
154.8,0.0,142.8,193.3,?,?,?,?,12.46
154.8,183.4,0.0,193.3,9.1,?,867.7,?,23.79
?,0.0,165.7,?,?,961.0,804.9,?,13.29
266.2,?,?,177.9,10.4,909.7,744.5,28,39.42
?,?,?,178.9,?,?,?,?,46.23
?,144.7,0.0,?,?,?,822.2,?,44.52
?,172.6,?,?,?,?,?,28,23.74
?,136.3,?,178.1,7.5,?,774.3,?,26.15
148.1,0.0,182.1,?,15.0,838.9,884.3,?,15.53
277.0,116.8,?,?,?,946.5,?,?,43.58
?,?,?,163.6,12.8,?,784.0,28,35.87
?,?,?,?,?,1001.9,688.7,?,41.05
?,183.9,?,?,?,?,698.5,?,28.99
?,?,?,?,5.5,924.1,?,?,46.25
147.8,175.1,?,?,2.2,1000.0,828.5,?,26.92
145.4,0.0,178.9,201.7,7.8,824.0,?,?,10.54
?,0.0,0.0,?,8.0,?,?,28,25.10
?,161.6,?,?,?,922.6,764.4,28,29.07
?,?,?,193.3,?,?,?,28,9.74
?,?,?,?,6.5,919.0,?,28,33.80
?,?,81.8,209.7,?,904.0,679.7,28,37.17
162.0,?,?,178.8,18.8,838.1,?,?,33.76
?,?,112.3,220.1,10.1,923.2,657.9,28,16.50
?,?,89.3,201.9,?,?,829.5,28,19.99
?,?,138.7,?,18.3,?,?,28,36.35
?,?,111.2,167.8,22.1,?,?,?,38.22
143.6,0.0,174.9,158.4,17.9,?,844.5,?,15.42
303.6,?,?,213.5,6.2,895.5,722.5,?,33.42
?,?,?,190.2,6.7,?,730.4,?,39.06
158.6,148.9,?,175.1,?,953.3,?,?,27.68
152.6,?,0.0,?,?,?,?,28,26.86
310.0,142.8,0.0,?,10.0,914.3,?,?,45.30
304.8,?,99.6,?,9.8,?,?,?,30.12
150.9,0.0,183.9,?,?,?,?,28,15.57
141.9,?,?,?,10.9,882.6,785.3,?,44.61
297.8,137.2,106.9,201.3,6.0,878.4,?,?,53.52
321.3,164.2,0.0,190.5,4.6,?,774.0,?,57.22
366.0,187.0,?,191.3,?,824.3,756.9,?,65.91
?,128.9,?,172.4,9.5,?,?,28,52.83
252.1,?,?,193.8,?,835.5,821.4,?,33.40
164.6,?,150.4,181.6,?,?,?,?,18.03
155.6,243.5,0.0,180.3,?,?,697.7,?,37.36
160.2,?,146.4,?,?,?,709.7,?,35.31
298.1,0.0,107.0,?,?,?,815.2,?,42.64
317.9,0.0,126.5,?,?,?,736.6,?,40.06
287.3,?,?,?,?,904.4,?,?,43.80
?,?,?,174.0,?,881.6,790.0,?,61.24
?,0.0,?,?,?,801.4,?,28,40.87
132.0,?,160.9,178.9,5.5,?,?,?,33.31
322.5,148.6,?,185.8,8.5,?,?,28,52.43
164.2,?,?,181.2,12.6,849.3,846.0,?,15.09
313.8,?,112.6,?,10.1,925.3,?,?,38.46
?,?,?,182.5,?,?,?,?,37.27
?,?,127.7,?,?,868.6,655.6,?,35.23
288.4,?,0.0,?,?,907.9,?,28,42.14
298.2,0.0,107.0,?,?,879.6,744.2,28,31.88
264.5,?,?,?,5.9,832.6,?,?,41.54
?,250.0,?,168.4,12.2,?,688.2,28,39.46
166.0,?,?,183.2,12.7,?,826.8,28,37.92
276.4,116.0,?,?,?,870.1,?,?,44.28
?,?,115.6,196.0,10.4,817.9,?,28,31.18
?,?,?,?,6.1,892.4,780.0,?,23.70
159.1,?,?,175.6,11.3,?,?,28,32.77
?,100.5,?,?,8.6,864.5,?,?,32.40
