M,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12
F,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9
M,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10
M,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,11
F,0.65,0.59,0.22,1.662,0.77,0.378,0.435,11
F,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10
F,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,10
F,0.665,0.53,0.18,1.491,0.6345,0.342,0.435,10
M,0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13
F,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12
F,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11
F,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11
F,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9
I,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
I,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,6
I,0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,5
I,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7
M,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,9
I,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5
I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7
I,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6
I,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7
M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,8
M,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9
M,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8
I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9
F,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8
F,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9
F,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
M,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
F,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,9
F,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,9
I,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8
M,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9
F,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10
F,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,10
F,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9
F,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10
M,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8
M,0.66,0.505,0.165,1.374,0.589,0.351,0.345,10
M,0.67,0.5,0.19,1.519,0.616,0.388,0.415,10
M,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12
M,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,10
M,0.75,0.55,0.18,1.893,0.942,0.397,0.445,11
I,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6
I,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5
I,0.36,0.27,0.095,0.2,0.073,0.056,0.061,8
I,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7
I,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7
I,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8
I,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
I,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7
I,0.435,0.325,0.11,0.367,0.1595,0.08,0.105,6
I,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
I,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9
M,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7
I,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
I,0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,8
I,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8
I,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7
I,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,10
I,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7
I,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8
I,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7
I,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7
I,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9
I,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10
I,0.545,0.42,0.125,0.717,0.358,0.112,0.22,8
I,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12
I,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9
I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8
F,0.565,0.44,0.15,0.863,0.435,0.149,0.27,9
F,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8
I,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9
I,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10
M,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10
F,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8
F,0.58,0.435,0.15,0.834,0.428,0.1515,0.23,8
I,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9
I,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11
M,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10
F,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9
M,0.6,0.47,0.165,1.059,0.504,0.241,0.275,9
M,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8
F,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9
F,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12
I,0.61,0.465,0.125,0.9225,0.436,0.19,0.26,9
M,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10
M,0.62,0.515,0.175,1.221,0.535,0.241,0.395,13
F,0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12
M,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12
M,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9
I,0.625,0.485,0.15,1.044,0.438,0.2865,0.278,9
M,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,11
M,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12
F,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10
M,0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,10
M,0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,10
M,0.645,0.5,0.175,1.3375,0.554,0.308,0.415,10
F,0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12
M,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9
F,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12
F,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12
M,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11
M,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9
F,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,13
F,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10
M,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11
M,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10
F,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12
M,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10
F,0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14
F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11
M,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12
F,0.375,0.27,0.135,0.597,0.272,0.131,0.1675,7
I,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6
I,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,10
M,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9
M,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9
M,0.525,0.38,0.125,0.65,0.303,0.155,0.159,7
I,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8
F,0.55,0.38,0.165,1.205,0.543,0.294,0.3345,10
M,0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,10
M,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,10
M,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,9
F,0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,10
M,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11
M,0.645,0.5,0.16,1.3815,0.672,0.326,0.315,9
F,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,9
F,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,10
F,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13
M,0.73,0.575,0.21,2.069,0.9285,0.409,0.643,11
I,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,7
I,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,7
I,0.405,0.3,0.09,0.269,0.103,0.067,0.11,6
I,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,6
I,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8
I,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,8
I,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7
I,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8
I,0.495,0.38,0.145,0.5,0.205,0.148,0.1505,8
I,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,11
I,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,10
I,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9
I,0.52,0.385,0.115,0.581,0.2555,0.156,0.143,10
I,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8
I,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,9
I,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,9
I,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,10
M,0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,8
M,0.555,0.455,0.135,0.837,0.382,0.171,0.235,9
M,0.565,0.455,0.155,0.9355,0.421,0.183,0.26,11
I,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10
M,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283,9
M,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,9
M,0.575,0.445,0.145,0.876,0.3795,0.1615,0.27,10
I,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,11
F,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10
M,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,9
M,0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11
F,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9
F,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,10
M,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11
M,0.62,0.49,0.16,1.035,0.44,0.2525,0.285,11
M,0.62,0.495,0.195,1.5145,0.579,0.346,0.5195,15
M,0.625,0.495,0.155,1.0485,0.487,0.212,0.3215,11
F,0.625,0.52,0.18,1.354,0.4845,0.351,0.375,11
F,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,11
M,0.635,0.525,0.16,1.195,0.5435,0.246,0.335,12
F,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10
M,0.64,0.49,0.155,1.1285,0.477,0.269,0.34,9
M,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,11
F,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10
M,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,9
F,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,10
M,0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11
M,0.68,0.54,0.155,1.534,0.671,0.379,0.384,10
M,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13
F,0.705,0.535,0.22,1.866,0.929,0.3835,0.4395,10
F,0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11
I,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4
I,0.28,0.2,0.065,0.0895,0.036,0.0185,0.03,7
I,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6
I,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7
I,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9
I,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6
I,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,7
I,0.435,0.325,0.12,0.346,0.159,0.084,0.095,7
M,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10
M,0.505,0.39,0.12,0.653,0.3315,0.1385,0.167,9
M,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,9
F,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,9
F,0.56,0.41,0.16,0.8215,0.342,0.184,0.253,9
M,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10
M,0.61,0.49,0.16,1.112,0.465,0.228,0.341,10
I,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5
I,0.32,0.255,0.085,0.1745,0.072,0.033,0.057,8
I,0.395,0.295,0.1,0.293,0.14,0.062,0.082,7
I,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,7
M,0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,8
M,0.46,0.345,0.11,0.4595,0.235,0.0885,0.116,7
F,0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,7
M,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,9
M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
F,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,10
I,0.55,0.42,0.115,0.668,0.2925,0.137,0.209,11
F,0.58,0.435,0.15,0.839,0.3485,0.207,0.192,7
F,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,10
M,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,9
M,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,11
F,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,10
M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17
F,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11
M,0.5,0.39,0.145,0.651,0.273,0.132,0.22,11
I,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10
M,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9
M,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,14
I,0.325,0.25,0.055,0.166,0.076,0.051,0.045,5
I,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,7
I,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6
M,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,7
F,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6
F,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,10
M,0.585,0.455,0.14,0.97,0.462,0.185,0.295,9
M,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9
F,0.56,0.425,0.125,0.932,0.361,0.213,0.335,9
F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10
M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10
M,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11
M,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10
I,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5
M,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12
M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19
F,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9
I,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,6
M,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,7
M,0.595,0.465,0.125,0.799,0.3245,0.2,0.23,10
F,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20
F,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21
M,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6
F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9
M,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,11
I,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,6
I,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,11
F,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13
M,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
F,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,5
M,0.66,0.505,0.2,1.6305,0.4865,0.297,0.61,18
M,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,17
I,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7
F,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,8
F,0.555,0.455,0.18,0.958,0.296,0.195,0.39,14
I,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,7
M,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,13
M,0.595,0.475,0.17,1.0965,0.419,0.229,0.35,17
F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15
M,0.415,0.315,0.125,0.388,0.068,0.09,0.125,12
M,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10
F,0.38,0.325,0.11,0.3105,0.12,0.074,0.105,10
M,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11
F,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,11
M,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8
M,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,10
F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13
F,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14
F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
F,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13
F,0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14
M,0.44,0.375,0.13,0.487,0.226,0.0965,0.155,9
I,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,7
F,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,9
I,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6
I,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6
F,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13
F,0.48,0.405,0.13,0.6375,0.277,0.1445,0.21,10
F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
F,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12
F,0.435,0.35,0.11,0.384,0.143,0.1005,0.125,13
M,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16
M,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,13
I,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,10
I,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8
M,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11
I,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9
M,0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13
F,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18
F,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11
I,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008,6
F,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13
F,0.515,0.435,0.17,0.631,0.2765,0.111,0.216,12
F,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,17
M,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13
F,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11
M,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18
M,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,19
I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8
F,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,12
F,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8
M,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5
F,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16
F,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14
F,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16
I,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7
I,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,14
I,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,13
M,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,10
F,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10
F,0.505,0.375,0.115,0.5895,0.2635,0.12,0.167,10
F,0.505,0.38,0.145,0.651,0.2935,0.19,0.17,12
M,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,18
M,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13
F,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10
I,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14
I,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11
F,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16
M,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,23
M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11
F,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14
F,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10
I,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
I,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5
M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14
M,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17
M,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9
M,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11
F,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,14
M,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18
F,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13
F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14
F,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13
M,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7
I,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8
F,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15
F,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12
I,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6
I,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7
I,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8
F,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8
I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10
M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9
F,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9
M,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9
F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
M,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10
F,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12
F,0.675,0.55,0.175,1.689,0.694,0.371,0.474,13
F,0.7,0.525,0.19,1.6015,0.707,0.365,0.43,10
I,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5
I,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7
I,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6
I,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7
I,0.44,0.355,0.12,0.495,0.231,0.11,0.125,7
F,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7
I,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7
I,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8
I,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,7
M,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8
F,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8
F,0.555,0.425,0.14,0.963,0.44,0.224,0.24,7
F,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8
F,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,9
F,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8
F,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10
F,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,9
M,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385,10
F,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9
F,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11
F,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,9
F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10
F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,10
I,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4
I,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6
I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6
I,0.44,0.34,0.1,0.407,0.209,0.0735,0.103,7
I,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7
I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8
I,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7
I,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8
I,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9
M,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,7
I,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8
M,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9
M,0.58,0.455,0.13,0.852,0.41,0.1725,0.225,8
M,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9
M,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,9
F,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
M,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10
M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11
M,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11
M,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,9
M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
F,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9
M,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13
M,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11
F,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11
M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11
I,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
I,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6
I,0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,7
I,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,7
I,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,7
I,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6
I,0.415,0.335,0.1,0.358,0.169,0.067,0.105,7
I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7
I,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8
I,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,7
I,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8
I,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8
I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8
I,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8
I,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10
I,0.55,0.425,0.135,0.656,0.257,0.17,0.203,10
